Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,11009,57.41891,35,,,,,,,,
,,,,,11040,50.402687,31,,,,,,,,
,,,,,11074,55.461857,34,,,,,,,,
,,,,,11108,56.549076,34,,,,,,,,
,,,,,11152,74.918976,44,,,,,,,,
,,,,,11194,71.146126,42,,,,,,,,
,,,,,11235,70.85874,41,,,,,,,,
,,,,,11269,57.89737,34,,,,,,,,
,,,,,11316,80.564064,47,,,,,,,,
,,,,,11346,49.484936,30,,,,,,,,
,,,,,11438,206.61154,92,,,,,,,,
,,,,,11486,82.226616,48,,,,,,,,
,,,,,11563,161.202,77,,,,,,,,
,,,,,11647,188.00563,84,,,,,,,,
,,,,,11730,185.1924,83,,,,,,,,
,,,,,11814,187.01913,84,,,,,,,,
,,,,,11895,178.28241,81,,,,,,,,
,,,,,11977,180.33229,82,,,,,,,,
,,,,,12000,,,-14.120308876037598,-0.6901447772979736,2.4922170639038086,13.013439178466797,12.974678039550781,0.0003,0.0003,0.1
,,,,,12063,194.4723,86,,,,,,,,
,,,,,12149,194.06235,86,,,,,,,,
,,,,,12237,200.3631,88,,,,,,,,
,,,,,12325,197.34528,88,,,,,,,,
,,,,,12411,192.43808,86,,,,,,,,
,,,,,12498,194.65602,87,,,,,,,,
,,,,,12587,202.28395,89,,,,,,,,
,,,,,12674,194.24318,87,,,,,,,,
,,,,,12758,177.75008,84,,,,,,,,
,,,,,12840,175.03554,82,,,,,,,,
,,,,,12925,190.0696,85,,,,,,,,
,,,,,13000,,,-23.392120361328125,-1.2660579681396484,1.6247155666351318,21.947607040405273,21.910533905029297,0.0003,0.0003,0.1
,,,,,13011,188.9863,86,,,,,,,,
,,,,,13098,191.6302,87,,,,,,,,
,,,,,13181,181.4256,83,,,,,,,,
,,,,,13265,185.06151,84,,,,,,,,
,,,,,13356,195.45364,91,,,,,,,,
,,,,,13447,207.12201,91,,,,,,,,
,,,,,13539,202.56853,92,,,,,,,,
,,,,,13629,200.53851,90,,,,,,,,
,,,,,13722,198.59122,93,,,,,,,,
,,,,,13815,206.81255,93,,,,,,,,
,,,,,13909,197.97276,94,,,,,,,,
,,,,,14000,,,-32.739952087402344,-1.7378407716751099,1.6601927280426025,30.532690048217773,30.483501434326172,0.0003,0.0003,0.1
,,,,,14003,209.27428,94,,,,,,,,
,,,,,14096,207.13521,93,,,,,,,,
,,,,,14199,230.59045,103,,,,,,,,
,,,,,14299,208.3647,100,,,,,,,,
,,,,,14407,266.39062,108,,,,,,,,
,,,,,14513,251.25362,106,,,,,,,,
,,,,,14605,215.08502,92,,,,,,,,
,,,,,14697,194.54471,92,,,,,,,,
,,,,,14804,199.85202,107,,,,,,,,
,,,,,14893,196.8416,89,,,,,,,,
,,,,,14980,192.55698,87,,,,,,,,
196.69936,5.355465,208.07286,189.15898,89.1,15000,,,-41.51222610473633,-1.5270839929580688,3.879594326019287,39.242218017578125,39.23847198486328,0.0003,0.0003,0.1
,,,,,15072,195.37357,92,,,,,,,,
,,,,,15166,210.9119,94,,,,,,,,
,,,,,15264,232.7724,98,,,,,,,,
,,,,,15355,210.07816,91,,,,,,,,
,,,,,15433,147.54276,78,,,,,,,,
,,,,,15523,205.06647,90,,,,,,,,
,,,,,15614,202.0584,91,,,,,,,,
,,,,,15706,206.14336,92,,,,,,,,
,,,,,15791,187.34885,85,,,,,,,,
,,,,,15874,182.89296,83,,,,,,,,
,,,,,15961,190.29926,87,,,,,,,,
,,,,,16000,,,-49.76667404174805,-1.2596449851989746,10.90168571472168,47.2430534362793,47.49660873413086,0.0003,0.0003,0.1
,,,,,16049,199.03116,88,,,,,,,,
,,,,,16145,210.71706,96,,,,,,,,
,,,,,16235,204.10547,90,,,,,,,,
,,,,,16323,191.60225,88,,,,,,,,
,,,,,16413,190.8555,90,,,,,,,,
,,,,,16523,235.35559,110,,,,,,,,
,,,,,16622,225.44125,99,,,,,,,,
,,,,,16709,193.83849,87,,,,,,,,
,,,,,16801,203.72395,92,,,,,,,,
,,,,,16897,200.08955,96,,,,,,,,
,,,,,16995,231.41142,98,,,,,,,,
,,,,,17000,,,-58.6589241027832,-1.2529451847076416,11.543550491333008,56.87425231933594,56.736663818359375,0.0003,0.0003,0.1
,,,,,17094,217.288,99,,,,,,,,
,,,,,17190,210.89035,96,,,,,,,,
,,,,,17296,219.19006,106,,,,,,,,
,,,,,17395,215.204,99,,,,,,,,
,,,,,17496,232.97269,101,,,,,,,,
,,,,,17592,220.70338,96,,,,,,,,
,,,,,17698,233.40529,106,,,,,,,,
,,,,,17805,234.45566,107,,,,,,,,
,,,,,17903,217.93977,98,,,,,,,,
,,,,,18000,,,-67.24518585205078,-1.0393611192703247,4.035083770751953,65.2430419921875,65.59552001953125,0.0003,0.0003,0.1
,,,,,18007,229.81422,104,,,,,,,,
,,,,,18108,241.50055,101,,,,,,,,
,,,,,18216,269.26172,108,,,,,,,,
,,,,,18318,200.92612,102,,,,,,,,
,,,,,18430,271.06598,112,,,,,,,,
,,,,,18536,249.65517,106,,,,,,,,
,,,,,18660,269.6325,124,,,,,,,,
,,,,,18783,304.87912,123,,,,,,,,
,,,,,18901,252.8864,118,,,,,,,,
