Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
221.0,43.694393,287.0,160.0,221.0,209.12,50.128887,284.0,65.0,209.12,138.38829040527344,283210,185.6991605758667,,55
147.57143,79.50176,251.0,45.0,147.57142857142858,165.09677,68.68552,249.0,27.0,165.09677419354838,119.32559204101562,288328,188.95713114738464,,56
137.875,51.805977,198.0,53.0,137.875,161.0,61.058884,239.0,25.0,161.0,112.50301361083984,293480,192.27881836891174,,57
207.0,40.713634,259.0,135.0,207.0,167.7,57.725876,252.0,52.0,167.7,115.06861877441406,298511,195.49297094345093,,58
204.2,148.91258,477.0,36.0,204.2,181.71428,77.130615,335.0,40.0,181.71428571428572,132.37049865722656,303599,198.72694444656372,,59
442.25,322.7951,914.0,41.0,442.25,267.21054,148.294,601.0,33.0,267.2105263157895,212.7312774658203,308676,202.34232115745544,,60
1000.0,0.0,1000.0,1000.0,1000.0,541.7,358.37915,1000.0,40.0,541.7,473.1514587402344,314093,205.7676568031311,,61
1000.0,0.0,1000.0,1000.0,1000.0,664.25,346.51904,1000.0,101.0,664.25,519.335693359375,319407,209.12252020835876,,62
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,603.7392578125,324407,212.31370615959167,,63
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,610.6438598632812,329407,215.4978678226471,,64
368.66666,128.26361,550.0,274.0,368.6666666666667,1000.0,0.0,1000.0,1000.0,1000.0,616.3006591796875,334407,218.81172275543213,,65
183.16667,31.450579,224.0,133.0,183.16666666666666,367.92856,100.259285,542.0,227.0,367.92857142857144,246.00082397460938,339558,222.13352489471436,,66
596.5,363.5,960.0,233.0,596.5,301.2353,123.59922,570.0,39.0,301.2352941176471,215.3618927001953,344679,225.51755023002625,,67
608.0,392.0,1000.0,216.0,608.0,434.83334,278.12463,985.0,28.0,434.8333333333333,372.6719055175781,349897,228.94092988967896,,68
351.66666,30.09245,380.0,310.0,351.6666666666667,355.66666,249.35481,1000.0,35.0,355.6666666666667,322.5244140625,355232,232.39691972732544,,69
738.5,61.5,800.0,677.0,738.5,433.15384,319.39795,1000.0,39.0,433.15384615384613,406.41015625,360863,236.27440428733826,,70
319.25,245.86722,728.0,92.0,319.25,317.5,244.50154,813.0,35.0,317.5,309.7769775390625,365943,239.70560789108276,,71
515.5,484.5,1000.0,31.0,515.5,338.26666,298.06744,1000.0,34.0,338.26666666666665,368.03350830078125,371017,242.99026203155518,,72
1000.0,0.0,1000.0,1000.0,1000.0,771.8571,370.911,1000.0,40.0,771.8571428571429,579.295654296875,376420,246.40120029449463,,73
1000.0,0.0,1000.0,1000.0,1000.0,744.0,406.80496,1000.0,28.0,744.0,587.85302734375,381628,249.81420588493347,,74
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,613.8829956054688,386628,253.07290029525757,,75
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,610.1552734375,391628,256.3642346858978,,76
1000.0,0.0,1000.0,1000.0,1000.0,984.3333,35.031734,1000.0,906.0,984.3333333333334,601.507080078125,397534,260.1498110294342,,77
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,613.8504638671875,402534,263.37126660346985,,78
1000.0,0.0,1000.0,1000.0,1000.0,962.5,83.85255,1000.0,775.0,962.5,594.936767578125,408309,267.0040578842163,,79
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,603.9451293945312,413309,270.254944562912,,80
