Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,38999,609.79333,1000,,,,,,,,
,,,,,39000,,,-155.90328979492188,3.7358264923095703,0.7635030746459961,153.57313537597656,153.49996948242188,0.0003,0.0003,0.5
,,,,,39999,-1.3412999,1000,,,,,,,,
211.56143,277.05066,680.1799,-127.00001,1000.0,40000,,,-157.74815368652344,3.565640926361084,1.1216294765472412,155.67059326171875,155.63479614257812,0.0003,0.0003,0.5
,,,,,40999,27.596548,1000,,,,,,,,
,,,,,41000,,,-159.38616943359375,3.5526180267333984,0.8658691644668579,157.3358612060547,157.25827026367188,0.0003,0.0003,0.5
,,,,,41999,178.64925,1000,,,,,,,,
,,,,,42000,,,-161.83934020996094,3.5831375122070312,0.9394577741622925,159.67178344726562,159.71426391601562,0.0003,0.0003,0.5
,,,,,42999,727.41235,1000,,,,,,,,
,,,,,43000,,,-164.83193969726562,3.520130157470703,0.9861164689064026,162.73452758789062,162.7808837890625,0.0003,0.0003,0.5
,,,,,43999,690.84283,1000,,,,,,,,
,,,,,44000,,,-169.396484375,3.553140163421631,1.0046004056930542,167.30914306640625,167.20433044433594,0.0003,0.0003,0.5
,,,,,44999,-36.940613,1000,,,,,,,,
383.837,221.39963,681.9358,-44.21259,1000.0,45000,,,-171.57826232910156,3.5121028423309326,1.2651242017745972,169.38462829589844,169.38626098632812,0.0003,0.0003,0.5
,,,,,45999,617.74695,1000,,,,,,,,
,,,,,46000,,,-172.7293701171875,3.625962734222412,0.9291219711303711,170.514404296875,170.6392059326172,0.0003,0.0003,0.5
,,,,,46999,314.3451,1000,,,,,,,,
,,,,,47000,,,-176.43118286132812,3.636697292327881,1.1890637874603271,174.00172424316406,174.14727783203125,0.0003,0.0003,0.5
,,,,,47999,306.6802,1000,,,,,,,,
,,,,,48000,,,-177.88221740722656,3.544077157974243,1.0978516340255737,175.7827911376953,175.80178833007812,0.0003,0.0003,0.5
,,,,,48999,782.8031,1000,,,,,,,,
,,,,,49000,,,-181.1663360595703,3.436016082763672,1.1851967573165894,179.0989990234375,178.9940185546875,0.0003,0.0003,0.5
,,,,,49999,785.1129,1000,,,,,,,,
646.4801,192.6636,834.7405,212.0588,1000.0,50000,,,-183.5420684814453,3.392378568649292,1.2054444551467896,181.26336669921875,181.29721069335938,0.0003,0.0003,0.5
,,,,,50999,205.8476,1000,,,,,,,,
,,,,,51000,,,-185.9239959716797,3.3955836296081543,1.3704516887664795,183.75103759765625,183.8411102294922,0.0003,0.0003,0.5
,,,,,51999,907.656,1000,,,,,,,,
,,,,,52000,,,-188.101318359375,3.330221652984619,0.9859524369239807,186.06405639648438,186.15841674804688,0.0003,0.0003,0.5
,,,,,52999,878.69977,1000,,,,,,,,
,,,,,53000,,,-188.64059448242188,3.511610984802246,1.3540735244750977,186.32708740234375,186.43463134765625,0.0003,0.0003,0.5
,,,,,53999,813.5044,1000,,,,,,,,
,,,,,54000,,,-192.17271423339844,3.3406805992126465,1.098649024963379,189.90628051757812,189.83802795410156,0.0003,0.0003,0.5
,,,,,54999,857.7643,1000,,,,,,,,
818.56366,249.73265,951.6659,73.38198,1000.0,55000,,,-193.610595703125,3.3765902519226074,1.3434017896652222,191.408447265625,191.4659423828125,0.0003,0.0003,0.5
,,,,,55999,850.73615,1000,,,,,,,,
,,,,,56000,,,-192.93173217773438,3.4309535026550293,1.0600776672363281,190.76541137695312,190.64495849609375,0.0003,0.0003,0.5
,,,,,56999,71.03399,1000,,,,,,,,
,,,,,57000,,,-195.31944274902344,3.47141695022583,1.0361686944961548,193.06390380859375,193.02334594726562,0.0003,0.0003,0.5
,,,,,57999,911.9691,1000,,,,,,,,
,,,,,58000,,,-198.96038818359375,3.444267749786377,1.1714458465576172,196.79238891601562,196.9176025390625,0.0003,0.0003,0.5
,,,,,58999,882.4697,1000,,,,,,,,
,,,,,59000,,,-200.0380401611328,3.4019813537597656,1.1784791946411133,197.87274169921875,197.7121124267578,0.0003,0.0003,0.5
,,,,,59999,936.53217,1000,,,,,,,,
860.93964,241.57431,1063.465,251.68321,1000.0,60000,,,-202.67041015625,3.433971881866455,1.243664264678955,200.46939086914062,200.53994750976562,0.0003,0.0003,0.5
,,,,,60999,38.212204,1000,,,,,,,,
,,,,,61000,,,-202.731201171875,3.264026641845703,1.4593453407287598,200.42657470703125,200.6298828125,0.0003,0.0003,0.5
,,,,,61999,903.47864,1000,,,,,,,,
,,,,,62000,,,-202.18572998046875,3.396613836288452,1.375377893447876,199.8453826904297,200.06045532226562,0.0003,0.0003,0.5
,,,,,62999,312.90167,1000,,,,,,,,
,,,,,63000,,,-208.89068603515625,3.28710675239563,1.3794126510620117,206.78506469726562,206.51571655273438,0.0003,0.0003,0.5
,,,,,63999,971.68665,1000,,,,,,,,
,,,,,64000,,,-207.06240844726562,3.474155902862549,1.3065342903137207,204.90054321289062,204.92288208007812,0.0003,0.0003,0.5
,,,,,64999,991.4151,1000,,,,,,,,
830.64014,322.30368,1085.2114,107.40936,1000.0,65000,,,-209.8411102294922,3.2982230186462402,1.3816196918487549,207.68272399902344,207.92410278320312,0.0003,0.0003,0.5
,,,,,65999,1047.4523,1000,,,,,,,,
,,,,,66000,,,-210.8246307373047,3.4374334812164307,1.4431304931640625,208.54734802246094,208.60610961914062,0.0003,0.0003,0.5
,,,,,66999,1026.902,1000,,,,,,,,
,,,,,67000,,,-214.17494201660156,3.469926595687866,1.1810108423233032,211.93247985839844,211.9901123046875,0.0003,0.0003,0.5
,,,,,67999,1102.5875,1000,,,,,,,,
,,,,,68000,,,-215.54205322265625,3.4447572231292725,1.4843978881835938,213.34280395507812,213.44821166992188,0.0003,0.0003,0.5
,,,,,68999,1092.4625,1000,,,,,,,,
,,,,,69000,,,-223.2821807861328,3.2553908824920654,1.4599964618682861,221.00868225097656,220.9615478515625,0.0003,0.0003,0.5
,,,,,69999,1130.3151,1000,,,,,,,,
926.80774,318.94278,1186.3009,202.27414,1000.0,70000,,,-217.63479614257812,3.3022594451904297,1.4125746488571167,215.38031005859375,215.30496215820312,0.0003,0.0003,0.5
,,,,,70999,192.15012,1000,,,,,,,,
,,,,,71000,,,-219.82147216796875,3.3547661304473877,1.5365276336669922,217.75601196289062,217.552001953125,0.0003,0.0003,0.5
,,,,,71999,1061.7588,1000,,,,,,,,
,,,,,72000,,,-222.6578826904297,3.302377700805664,1.401098608970642,220.47784423828125,220.57171630859375,0.0003,0.0003,0.5
,,,,,72999,1128.1553,1000,,,,,,,,
,,,,,73000,,,-221.9745635986328,3.378544330596924,1.1544684171676636,219.87075805664062,219.66989135742188,0.0003,0.0003,0.5
,,,,,73999,1120.5176,1000,,,,,,,,
,,,,,74000,,,-224.1656036376953,3.3561506271362305,1.7879745960235596,222.11801147460938,222.20565795898438,0.0003,0.0003,0.5
,,,,,74999,384.24686,1000,,,,,,,,
841.66327,358.3361,1226.6763,284.51877,1000.0,75000,,,-225.21620178222656,3.277343511581421,1.6522740125656128,223.2212371826172,223.07054138183594,0.0003,0.0003,0.5
,,,,,75999,1164.9724,1000,,,,,,,,
,,,,,76000,,,-227.8603515625,3.2357864379882812,1.8124034404754639,225.60598754882812,225.6883544921875,0.0003,0.0003,0.5
,,,,,76999,1188.3295,1000,,,,,,,,
,,,,,77000,,,-227.63563537597656,3.1986446380615234,1.6955032348632812,225.5874786376953,225.5776824951172,0.0003,0.0003,0.5
,,,,,77999,1180.9326,1000,,,,,,,,
,,,,,78000,,,-228.60267639160156,3.2102184295654297,1.7826652526855469,226.5146484375,226.49490356445312,0.0003,0.0003,0.5
,,,,,78999,1233.5322,1000,,,,,,,,
,,,,,79000,,,-229.05455017089844,3.2948813438415527,1.3596866130828857,226.7852783203125,226.9010772705078,0.0003,0.0003,0.5
,,,,,79999,1283.4492,1000,,,,,,,,
1176.7626,212.97607,1331.3655,563.51117,1000.0,80000,,,-230.43504333496094,3.2760138511657715,1.704453945159912,228.09381103515625,228.165771484375,0.0003,0.0003,0.5
,,,,,80999,1307.9608,1000,,,,,,,,
,,,,,81000,,,-231.830322265625,3.1143999099731445,1.689009428024292,229.650146484375,229.463623046875,0.0003,0.0003,0.5
,,,,,81999,1268.0288,1000,,,,,,,,
,,,,,82000,,,-232.3863983154297,3.2956809997558594,1.7249634265899658,230.21530151367188,230.29299926757812,0.0003,0.0003,0.5
,,,,,82999,1269.4181,1000,,,,,,,,
,,,,,83000,,,-236.29039001464844,3.0258848667144775,2.5493054389953613,234.291259765625,234.45156860351562,0.0003,0.0003,0.5
,,,,,83999,1295.9084,1000,,,,,,,,
,,,,,84000,,,-234.3745574951172,3.111855983734131,1.7729716300964355,232.11285400390625,232.18862915039062,0.0003,0.0003,0.5
,,,,,84999,1322.6833,1000,,,,,,,,
1321.8889,35.187614,1388.488,1266.9617,1000.0,85000,,,-239.4357147216797,3.025501012802124,1.672546625137329,237.06900024414062,237.33740234375,0.0003,0.0003,0.5
,,,,,85999,1365.9426,1000,,,,,,,,
,,,,,86000,,,-239.1074981689453,3.0788826942443848,1.9488451480865479,237.02468872070312,236.9508514404297,0.0003,0.0003,0.5
,,,,,86999,1338.9214,1000,,,,,,,,
,,,,,87000,,,-236.3479766845703,3.2110750675201416,1.4819786548614502,234.04212951660156,233.96519470214844,0.0003,0.0003,0.5
,,,,,87999,1313.0826,1000,,,,,,,,
,,,,,88000,,,-236.72987365722656,3.195192575454712,1.6148449182510376,234.50607299804688,234.33755493164062,0.0003,0.0003,0.5
,,,,,88999,1429.7965,1000,,,,,,,,
,,,,,89000,,,-242.46656799316406,3.2176949977874756,1.597419261932373,240.07708740234375,240.2200164794922,0.0003,0.0003,0.5
,,,,,89999,1326.4503,1000,,,,,,,,
1418.163,59.20388,1506.8505,1318.193,1000.0,90000,,,-240.8819122314453,3.0071675777435303,2.218850612640381,238.65672302246094,238.52703857421875,0.0003,0.0003,0.5
,,,,,90999,1445.8232,1000,,,,,,,,
,,,,,91000,,,-243.30551147460938,3.1825404167175293,1.6725116968154907,241.14105224609375,240.84304809570312,0.0003,0.0003,0.5
,,,,,91999,1422.0792,1000,,,,,,,,
,,,,,92000,,,-247.52638244628906,2.9235501289367676,1.8314671516418457,245.3668975830078,245.3426055908203,0.0003,0.0003,0.5
,,,,,92999,122.26283,1000,,,,,,,,
,,,,,93000,,,-246.79147338867188,3.015738010406494,1.641310214996338,244.5137481689453,244.4693145751953,0.0003,0.0003,0.5
,,,,,93999,1466.7882,1000,,,,,,,,
,,,,,94000,,,-247.9271240234375,3.0042731761932373,1.709193229675293,245.8162841796875,245.9271697998047,0.0003,0.0003,0.5
,,,,,94999,1435.4176,1000,,,,,,,,
1415.6985,29.228369,1453.1628,1358.9343,1000.0,95000,,,-244.84298706054688,3.0843653678894043,2.0007081031799316,242.69869995117188,242.9236602783203,0.0003,0.0003,0.5
,,,,,95999,1443.1038,1000,,,,,,,,
,,,,,96000,,,-249.4736328125,3.0058975219726562,1.9358285665512085,247.28408813476562,247.41934204101562,0.0003,0.0003,0.5
,,,,,96999,1556.553,1000,,,,,,,,
,,,,,97000,,,-254.43023681640625,3.0173983573913574,2.727275848388672,252.21861267089844,252.08248901367188,0.0003,0.0003,0.5
,,,,,97999,1476.9797,1000,,,,,,,,
,,,,,98000,,,-253.92376708984375,3.0448811054229736,2.1559298038482666,252.03363037109375,252.05560302734375,0.0003,0.0003,0.5
,,,,,98999,1487.4897,1000,,,,,,,,
,,,,,99000,,,-257.9750061035156,2.9228997230529785,1.697113275527954,255.7071533203125,255.85064697265625,0.0003,0.0003,0.5
,,,,,99999,1492.9613,1000,,,,,,,,
1459.9915,47.34452,1523.4832,1373.2771,1000.0,100000,,,-257.5926208496094,3.177015781402588,2.0027337074279785,255.39646911621094,255.40139770507812,0.0003,0.0003,0.5
,,,,,100999,1469.4227,1000,,,,,,,,
,,,,,101000,,,-254.4776611328125,3.044548988342285,1.594356656074524,252.5070343017578,252.5692138671875,0.0003,0.0003,0.5
,,,,,101999,1490.3558,1000,,,,,,,,
,,,,,102000,,,-257.7092590332031,2.98848557472229,1.7661488056182861,255.55178833007812,255.62548828125,0.0003,0.0003,0.5
,,,,,102999,370.5633,1000,,,,,,,,
,,,,,103000,,,-260.0780029296875,2.854851484298706,2.211881160736084,257.6278076171875,257.9276123046875,0.0003,0.0003,0.5
,,,,,103999,959.32733,1000,,,,,,,,
,,,,,104000,,,-255.50144958496094,3.1583340167999268,1.6580626964569092,253.1916046142578,253.42013549804688,0.0003,0.0003,0.5
,,,,,104999,1550.4207,1000,,,,,,,,
1568.5763,51.85379,1651.0642,1494.5,1000.0,105000,,,-255.5492401123047,3.131117105484009,1.8999193906784058,253.4011993408203,253.54205322265625,0.0003,0.0003,0.5
,,,,,105999,1591.8522,1000,,,,,,,,
,,,,,106000,,,-259.0782775878906,3.069728136062622,2.0301973819732666,256.6351013183594,256.73846435546875,0.0003,0.0003,0.5
,,,,,106999,1480.9993,1000,,,,,,,,
,,,,,107000,,,-258.3359069824219,3.014035224914551,2.0132129192352295,255.88455200195312,255.93338012695312,0.0003,0.0003,0.5
,,,,,107999,1651.3344,1000,,,,,,,,
,,,,,108000,,,-262.06964111328125,3.0929934978485107,1.574148416519165,260.21112060546875,260.26568603515625,0.0003,0.0003,0.5
,,,,,108999,1618.3909,1000,,,,,,,,
,,,,,109000,,,-261.6436767578125,2.882934331893921,2.630007266998291,259.48388671875,259.30120849609375,0.0003,0.0003,0.5
,,,,,109999,1532.8242,1000,,,,,,,,
1593.6135,48.50941,1691.2533,1539.6306,1000.0,110000,,,-265.51239013671875,2.9766571521759033,2.2642340660095215,263.2388916015625,262.74017333984375,0.0003,0.0003,0.5
,,,,,110999,1655.3689,1000,,,,,,,,
,,,,,111000,,,-264.093017578125,3.1032514572143555,2.1317334175109863,261.7162170410156,261.77655029296875,0.0003,0.0003,0.5
,,,,,111999,1649.109,1000,,,,,,,,
,,,,,112000,,,-259.8213806152344,2.9535582065582275,2.217104434967041,257.571044921875,257.5150146484375,0.0003,0.0003,0.5
,,,,,112999,1672.6248,1000,,,,,,,,
,,,,,113000,,,-266.8636779785156,2.9066929817199707,2.1412062644958496,264.65350341796875,264.833984375,0.0003,0.0003,0.5
,,,,,113999,1593.6389,1000,,,,,,,,
,,,,,114000,,,-265.6788330078125,3.081146717071533,2.3444557189941406,263.5245666503906,263.55377197265625,0.0003,0.0003,0.5
,,,,,114999,1661.2325,1000,,,,,,,,
1654.0247,32.244,1714.5348,1600.7039,1000.0,115000,,,-272.1378479003906,2.937605142593384,1.9600512981414795,269.853759765625,269.9835205078125,0.0003,0.0003,0.5
,,,,,115999,1659.7957,1000,,,,,,,,
,,,,,116000,,,-270.13385009765625,2.801234722137451,1.868743658065796,267.94195556640625,267.67425537109375,0.0003,0.0003,0.5
,,,,,116999,1723.5288,1000,,,,,,,,
,,,,,117000,,,-272.6612243652344,2.999089479446411,1.921256184577942,270.4986572265625,270.52618408203125,0.0003,0.0003,0.5
,,,,,117999,1646.3987,1000,,,,,,,,
,,,,,118000,,,-272.70147705078125,2.9789814949035645,1.7975354194641113,270.51861572265625,270.44976806640625,0.0003,0.0003,0.5
,,,,,118999,1665.8461,1000,,,,,,,,
,,,,,119000,,,-270.6504821777344,2.8086514472961426,1.8641055822372437,268.6553039550781,268.4429931640625,0.0003,0.0003,0.5
,,,,,119999,1765.3177,1000,,,,,,,,
1596.2103,441.8491,1815.591,276.23843,1000.0,120000,,,-277.22491455078125,2.8572049140930176,2.303974151611328,274.9649353027344,275.12628173828125,0.0003,0.0003,0.5
,,,,,120999,1702.3428,1000,,,,,,,,
,,,,,121000,,,-276.26953125,2.7971489429473877,1.9613877534866333,274.1844787597656,274.36322021484375,0.0003,0.0003,0.5
,,,,,121999,1694.0022,1000,,,,,,,,
,,,,,122000,,,-274.11669921875,2.9055023193359375,1.997370958328247,271.7972106933594,271.93145751953125,0.0003,0.0003,0.5
,,,,,122999,1695.4507,1000,,,,,,,,
,,,,,123000,,,-279.0022277832031,3.116652727127075,2.395556926727295,276.849853515625,276.77178955078125,0.0003,0.0003,0.5
,,,,,123999,1755.0088,1000,,,,,,,,
,,,,,124000,,,-276.42730712890625,2.9351184368133545,1.7591909170150757,274.23388671875,274.2942810058594,0.0003,0.0003,0.5
,,,,,124999,1705.8136,1000,,,,,,,,
1728.0007,39.278347,1795.2893,1684.933,1000.0,125000,,,-277.0563049316406,2.86358642578125,1.9617950916290283,274.8311767578125,274.74737548828125,0.0003,0.0003,0.5
,,,,,125999,1792.7269,1000,,,,,,,,
,,,,,126000,,,-277.7408447265625,3.00022029876709,1.900792121887207,275.62994384765625,275.5642395019531,0.0003,0.0003,0.5
,,,,,126999,1756.5902,1000,,,,,,,,
,,,,,127000,,,-276.0889587402344,2.9460344314575195,1.7992186546325684,273.9437255859375,273.8259582519531,0.0003,0.0003,0.5
,,,,,127999,1760.648,1000,,,,,,,,
,,,,,128000,,,-278.3997802734375,2.87035870552063,1.8054203987121582,276.0517272949219,276.294189453125,0.0003,0.0003,0.5
,,,,,128999,1760.697,1000,,,,,,,,
,,,,,129000,,,-284.0201110839844,2.727306365966797,2.261960983276367,281.7835693359375,281.8382568359375,0.0003,0.0003,0.5
,,,,,129999,1845.8187,1000,,,,,,,,
1780.2139,43.066666,1841.1641,1703.6237,1000.0,130000,,,-287.7557067871094,2.825395107269287,1.7641535997390747,285.5918273925781,285.4549255371094,0.0003,0.0003,0.5
,,,,,130999,1808.9689,1000,,,,,,,,
,,,,,131000,,,-289.12890625,2.603915214538574,2.250549077987671,287.1583251953125,287.4330749511719,0.0003,0.0003,0.5
,,,,,131999,1853.111,1000,,,,,,,,
,,,,,132000,,,-284.870849609375,2.7618021965026855,1.9112043380737305,282.52178955078125,282.5577392578125,0.0003,0.0003,0.5
,,,,,132999,1864.6337,1000,,,,,,,,
,,,,,133000,,,-287.0945129394531,2.8625142574310303,2.3051528930664062,284.80572509765625,284.9077453613281,0.0003,0.0003,0.5
,,,,,133999,1907.804,1000,,,,,,,,
,,,,,134000,,,-284.2585754394531,2.847352981567383,2.352102756500244,282.03082275390625,282.09295654296875,0.0003,0.0003,0.5
,,,,,134999,1855.8195,1000,,,,,,,,
1833.7434,49.00729,1934.9791,1741.5126,1000.0,135000,,,-287.5379638671875,2.8332581520080566,2.230602741241455,285.3675537109375,285.1867370605469,0.0003,0.0003,0.5
,,,,,135999,1878.3342,1000,,,,,,,,
,,,,,136000,,,-286.61395263671875,2.878509521484375,2.2344179153442383,284.50457763671875,284.4934997558594,0.0003,0.0003,0.5
,,,,,136999,1890.8813,1000,,,,,,,,
,,,,,137000,,,-290.13714599609375,2.854588031768799,2.3851332664489746,288.0599060058594,288.2156982421875,0.0003,0.0003,0.5
,,,,,137999,1872.9482,1000,,,,,,,,
,,,,,138000,,,-290.5321044921875,2.9163565635681152,1.587390661239624,288.310546875,288.1918029785156,0.0003,0.0003,0.5
,,,,,138999,1884.3094,1000,,,,,,,,
,,,,,139000,,,-290.9808349609375,2.880276679992676,2.7175469398498535,288.98175048828125,288.97503662109375,0.0003,0.0003,0.5
,,,,,139999,1980.2418,1000,,,,,,,,
1946.4733,31.170448,1990.5669,1895.613,1000.0,140000,,,-297.7969055175781,2.654257297515869,2.3419127464294434,295.6861572265625,295.7511901855469,0.0003,0.0003,0.5
,,,,,140999,1882.8995,1000,,,,,,,,
,,,,,141000,,,-296.8823547363281,2.8045177459716797,2.203551769256592,294.7377624511719,294.45550537109375,0.0003,0.0003,0.5
,,,,,141999,1919.0348,1000,,,,,,,,
,,,,,142000,,,-293.845947265625,2.7130937576293945,2.408705711364746,291.7088623046875,291.79327392578125,0.0003,0.0003,0.5
,,,,,142999,1985.5795,1000,,,,,,,,
,,,,,143000,,,-300.8247375488281,2.590831756591797,2.400822639465332,298.74853515625,298.65472412109375,0.0003,0.0003,0.5
,,,,,143999,1952.9132,1000,,,,,,,,
,,,,,144000,,,-291.0604248046875,2.7914679050445557,2.0728397369384766,288.9529724121094,288.91754150390625,0.0003,0.0003,0.5
,,,,,144999,1895.9384,1000,,,,,,,,
1985.9607,31.383224,2023.6265,1926.1348,1000.0,145000,,,-297.5913391113281,2.4735474586486816,1.8239281177520752,295.412841796875,295.74517822265625,0.0003,0.0003,0.5
,,,,,145999,1980.6122,1000,,,,,,,,
,,,,,146000,,,-295.29150390625,2.5924558639526367,2.085163116455078,292.99951171875,292.92657470703125,0.0003,0.0003,0.5
,,,,,146999,2033.4319,1000,,,,,,,,
,,,,,147000,,,-296.82244873046875,2.710122585296631,2.1364634037017822,294.7823486328125,294.6730041503906,0.0003,0.0003,0.5
,,,,,147999,1937.2832,1000,,,,,,,,
,,,,,148000,,,-302.9515686035156,2.5612096786499023,2.1607046127319336,300.73541259765625,300.62646484375,0.0003,0.0003,0.5
,,,,,148999,1994.3323,1000,,,,,,,,
,,,,,149000,,,-306.11767578125,2.5484275817871094,2.7731618881225586,304.0791320800781,303.9920654296875,0.0003,0.0003,0.5
,,,,,149999,2021.4565,1000,,,,,,,,
