Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-578.5915,2.8610203,-574.70123,-581.4997,1000.0,-465.48184,60.446945,-361.1029,-533.1322,1000.0,-68.3361587524414,230000,200.36505889892578,,45
-506.94092,87.81612,-398.5525,-613.6372,1000.0,-470.3996,54.46208,-378.64026,-539.1835,1000.0,-69.24443817138672,235000,204.78853750228882,,46
-587.5654,64.90707,-509.63953,-668.54095,1000.0,-566.40485,50.051064,-478.66556,-605.3164,1000.0,-82.58149719238281,240000,209.21347045898438,,47
-525.0471,37.81226,-480.10345,-572.6128,1000.0,-531.05316,82.25618,-384.43048,-604.0943,1000.0,-78.19918823242188,245000,213.6393687725067,,48
-474.4727,27.530535,-437.8214,-504.1741,1000.0,-512.98285,129.781,-295.47952,-687.6539,1000.0,-74.70492553710938,250000,218.0660355091095,,49
-568.99274,18.462965,-543.3025,-585.8789,1000.0,-580.86316,43.17268,-547.056,-654.2493,1000.0,-85.04767608642578,255000,222.3610816001892,,50
-568.01544,77.59022,-477.59485,-667.063,1000.0,-543.7679,61.505886,-473.82245,-641.31665,1000.0,-78.34947967529297,260000,226.6969017982483,,51
-580.34454,26.493721,-546.7959,-611.5668,1000.0,-514.97473,63.4323,-410.56525,-591.3161,1000.0,-73.38835906982422,265000,230.99627923965454,,52
-533.0317,36.35792,-489.7505,-578.71185,1000.0,-499.87808,27.604414,-471.41553,-539.6127,1000.0,-71.79771423339844,270000,235.28315496444702,,53
-521.10815,17.243883,-500.83054,-542.979,1000.0,-586.80646,86.00968,-493.36713,-703.3334,1000.0,-84.8183364868164,275000,239.57313919067383,,54
-398.1776,93.49021,-282.94934,-511.93854,1000.0,-504.27826,103.56376,-347.0374,-635.35864,1000.0,-72.32037353515625,280000,243.85817909240723,,55
-501.74072,76.98453,-426.95975,-607.657,1000.0,-461.00845,48.478153,-426.6054,-557.3771,1000.0,-65.63697052001953,285000,248.1416494846344,,56
-470.7544,41.941074,-417.97534,-520.58234,1000.0,-449.54678,64.56976,-329.98877,-503.88107,1000.0,-64.05918884277344,290000,252.4306447505951,,57
-486.66052,12.500953,-469.3485,-498.41995,1000.0,-484.45996,39.98429,-438.7142,-557.0945,1000.0,-68.77013397216797,295000,256.72625708580017,,58
-467.5786,27.72705,-436.7079,-503.95276,1000.0,-475.86597,54.996716,-407.59155,-550.1979,1000.0,-66.98189544677734,300000,261.01723289489746,,59
-423.44656,15.385092,-401.84854,-436.52496,1000.0,-440.9566,24.967737,-400.6248,-479.3271,1000.0,-62.94737243652344,305000,265.3523004055023,,60
-457.33325,24.579899,-422.82745,-478.22888,1000.0,-395.30762,31.954102,-345.56708,-444.13995,1000.0,-55.67599868774414,310000,269.68710350990295,,61
-363.56314,101.68537,-281.442,-506.85858,1000.0,-437.08505,59.187637,-361.93185,-500.0408,1000.0,-61.526973724365234,315000,274.0157239437103,,62
-411.91373,10.885042,-400.47012,-426.55234,1000.0,-438.40762,73.087555,-298.50656,-511.1164,1000.0,-61.019100189208984,320000,278.3441445827484,,63
-444.16577,38.3781,-408.01166,-497.2996,1000.0,-405.69986,52.612553,-310.00024,-456.67923,1000.0,-55.87332534790039,325000,282.67733693122864,,64
-361.6835,90.048874,-234.69937,-433.5103,1000.0,-449.78647,59.614475,-384.12848,-537.9917,1000.0,-62.36091232299805,330000,287.0479962825775,,65
-387.9126,17.552933,-367.92706,-410.65652,1000.0,-366.0449,61.980827,-295.00824,-481.8338,1000.0,-49.812644958496094,335000,291.4180510044098,,66
-427.97916,82.89085,-337.30463,-537.65875,1000.0,-351.83585,43.055664,-278.83002,-396.2212,1000.0,-48.04277038574219,340000,295.7848138809204,,67
-397.87808,70.74499,-310.3772,-483.64014,1000.0,-375.0609,44.76371,-321.4259,-429.05585,1000.0,-51.50444793701172,345000,300.12227487564087,,68
-423.6659,4.267884,-418.6944,-429.11566,1000.0,-399.54834,47.95103,-348.69553,-488.09503,1000.0,-53.96562194824219,350000,304.3931791782379,,69
-359.65054,46.849625,-302.63055,-417.38162,1000.0,-400.22852,61.812187,-294.06857,-468.38452,1000.0,-53.67727279663086,355000,308.66835141181946,,70
-469.55588,5.211915,-463.75473,-476.39423,1000.0,-415.7414,48.814896,-338.3058,-470.3299,1000.0,-55.9482536315918,360000,312.94593930244446,,71
-378.5126,25.909935,-343.1846,-404.59894,1000.0,-364.802,65.69698,-269.71057,-448.67517,1000.0,-48.908695220947266,365000,317.3006374835968,,72
-390.40445,45.758568,-339.6117,-450.52606,1000.0,-386.352,47.737595,-303.00708,-436.72842,1000.0,-51.48516845703125,370000,321.57540702819824,,73
-420.78384,58.628666,-342.80835,-484.18158,1000.0,-309.6446,81.538925,-152.19283,-380.83838,1000.0,-40.86677932739258,375000,325.85079193115234,,74
-442.8413,52.71403,-396.7747,-516.6344,1000.0,-346.97028,82.46852,-207.13611,-435.10422,1000.0,-46.10969161987305,380000,330.11957907676697,,75
-336.31833,12.755561,-319.7954,-350.84888,1000.0,-363.79953,74.96516,-255.72514,-474.7852,1000.0,-48.279937744140625,385000,334.3648433685303,,76
-389.2749,18.544231,-372.61038,-415.14435,1000.0,-423.8322,39.230324,-361.0395,-481.60785,1000.0,-55.92107391357422,390000,338.70208501815796,,77
-351.1956,43.05873,-290.72208,-387.62076,1000.0,-439.4166,34.495537,-390.44516,-482.7411,1000.0,-58.0296745300293,395000,343.03524827957153,,78
-402.43604,17.128222,-390.1181,-426.65784,1000.0,-373.7039,36.598217,-315.7986,-409.016,1000.0,-48.889530181884766,400000,347.28759479522705,,79
-373.24002,13.946632,-355.1953,-389.15833,1000.0,-405.7782,56.346817,-343.41193,-501.5423,1000.0,-53.56357192993164,405000,351.5660970211029,,80
-387.27084,30.477903,-348.8111,-423.35272,1000.0,-357.1826,35.61023,-315.87866,-418.2613,1000.0,-46.219512939453125,410000,355.84897685050964,,81
-289.9371,20.621946,-261.29816,-309.02686,1000.0,-354.58398,66.96638,-283.2254,-476.45892,1000.0,-46.7078742980957,415000,360.1509726047516,,82
-331.7026,51.258102,-289.7793,-403.87866,1000.0,-330.0516,46.776005,-275.76605,-386.34012,1000.0,-43.47180938720703,420000,364.4020233154297,,83
-261.4217,39.666943,-226.30957,-316.86646,1000.0,-321.9874,55.163715,-266.78888,-414.3703,1000.0,-41.5563850402832,425000,368.6454756259918,,84
-272.2462,78.39046,-164.34091,-348.22003,1000.0,-362.3059,19.959185,-343.774,-394.50708,1000.0,-47.058876037597656,430000,373.0170133113861,,85
-373.79288,56.390903,-296.14502,-428.36505,1000.0,-398.3426,50.78448,-343.77576,-488.09906,1000.0,-51.61093521118164,435000,377.2663719654083,,86
-333.7545,50.210854,-266.69382,-387.5047,1000.0,-329.17853,10.688901,-318.18506,-348.71204,1000.0,-42.87481689453125,440000,381.6522035598755,,87
-424.9182,80.197784,-354.37305,-537.1002,1000.0,-392.38263,76.93467,-280.6141,-498.85638,1000.0,-49.31697463989258,445000,386.0197534561157,,88
-349.42908,25.693638,-313.10904,-368.52963,1000.0,-359.88205,47.717712,-301.6151,-443.23566,1000.0,-46.26482009887695,450000,390.37903213500977,,89
