Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,63000,,,-198.04110717773438,-5.99973201751709,0.7390635013580322,196.66415405273438,196.78196716308594,0.033657245337963104,0.6085787415504456,0.0003,0.0003,0.03365956246852875
,,,,,63999,3424.1934,1000,,,,,,,,,,
,,,,,64000,,,-198.8739013671875,-6.224764823913574,1.263139247894287,197.57337951660156,197.47105407714844,0.03586273267865181,0.29641014337539673,0.0003,0.0003,0.03586417809128761
,,,,,64999,3593.9124,1000,,,,,,,,,,
3677.1453,37.838917,3739.2786,3634.1313,1000.0,65000,,,-204.8238067626953,-6.398560523986816,0.998100757598877,203.55262756347656,203.56231689453125,0.03812016546726227,1.2006158828735352,0.0003,0.0003,0.038123536854982376
,,,,,65999,3444.377,1000,,,,,,,,,,
,,,,,66000,,,-206.6247100830078,-6.053845405578613,0.8791801929473877,205.1293487548828,205.12718200683594,0.04010001942515373,0.020307183265686035,0.0003,0.0003,0.04010005667805672
,,,,,66999,3653.8184,1000,,,,,,,,,,
,,,,,67000,,,-219.6561279296875,-5.783093452453613,0.9746299982070923,218.19992065429688,218.34861755371094,0.042115453630685806,-0.5402482151985168,0.0003,0.0003,0.0421159453690052
,,,,,67999,3612.6484,1000,,,,,,,,,,
,,,,,68000,,,-218.2435760498047,-6.382741928100586,0.8005315065383911,216.6879119873047,216.81655883789062,0.043386731296777725,1.175121784210205,0.0003,0.0003,0.043389152735471725
,,,,,68999,3710.5278,1000,,,,,,,,,,
,,,,,69000,,,-227.42391967773438,-6.257589817047119,0.9381358027458191,226.19775390625,225.8868408203125,0.04470682516694069,-0.18713614344596863,0.0003,0.0003,0.044707443565130234
,,,,,69999,3651.2915,1000,,,,,,,,,,
3780.7864,33.233646,3835.4973,3735.779,1000.0,70000,,,-228.20150756835938,-6.188960552215576,1.0650142431259155,226.6233673095703,226.78858947753906,0.045283377170562744,0.9826115369796753,0.0003,0.0003,0.04528317227959633
,,,,,70999,3746.599,1000,,,,,,,,,,
,,,,,71000,,,-234.20584106445312,-5.951869010925293,0.9716992378234863,232.6564178466797,232.61160278320312,0.046701136976480484,-0.06159180402755737,0.0003,0.0003,0.046701014041900635
,,,,,71999,3769.1091,1000,,,,,,,,,,
,,,,,72000,,,-238.52352905273438,-5.967737197875977,0.9983865022659302,236.97915649414062,236.80062866210938,0.04691415652632713,0.2716556787490845,0.0003,0.0003,0.04691237583756447
,,,,,72999,3718.217,1000,,,,,,,,,,
,,,,,73000,,,-245.078857421875,-5.859479904174805,0.9437680244445801,243.92222595214844,243.85047912597656,0.047217387706041336,-0.8358753323554993,0.0003,0.0003,0.04721739888191223
,,,,,73999,3771.4434,1000,,,,,,,,,,
,,,,,74000,,,-246.3358612060547,-6.285762310028076,0.9668301343917847,244.50624084472656,244.805419921875,0.04844182729721069,1.6388444900512695,0.0003,0.0003,0.04844340682029724
,,,,,74999,2287.229,1000,,,,,,,,,,
3324.4746,1201.2452,3896.4165,-145.22119,1000.0,75000,,,-255.08888244628906,-5.634986400604248,1.1175787448883057,254.06716918945312,253.906982421875,0.04820798337459564,-0.20659849047660828,0.0003,0.0003,0.04820546880364418
,,,,,75999,3853.2058,1000,,,,,,,,,,
,,,,,76000,,,-248.57411193847656,-5.8114471435546875,0.9848775863647461,247.2074737548828,247.18560791015625,0.046044930815696716,-0.8274965882301331,0.0003,0.0003,0.04604281112551689
,,,,,76999,2377.6123,1000,,,,,,,,,,
