Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,38000,,,-109.39411926269531,-11.62550163269043,0.6589962840080261,107.76748657226562,107.7760009765625,0.0003,0.0003,0.01
,,,,,38999,2736.377,1000,,,,,,,,
,,,,,39000,,,-121.27656555175781,-11.461655616760254,0.6762374639511108,119.49034118652344,119.40496826171875,0.0003,0.0003,0.01
,,,,,39999,2850.2249,1000,,,,,,,,
2829.149,57.96451,2883.6335,2664.9353,1000.0,40000,,,-122.7315444946289,-11.414335250854492,0.6462317705154419,121.07670593261719,121.21327209472656,0.0003,0.0003,0.01
,,,,,40999,2791.7236,1000,,,,,,,,
,,,,,41000,,,-130.25209045410156,-11.585680961608887,0.6188580393791199,128.693115234375,128.63674926757812,0.0003,0.0003,0.01
,,,,,41999,2937.0469,1000,,,,,,,,
,,,,,42000,,,-139.1151123046875,-11.075416564941406,0.7110500335693359,137.57931518554688,137.6279296875,0.0003,0.0003,0.01
,,,,,42999,3081.1692,1000,,,,,,,,
,,,,,43000,,,-142.37429809570312,-11.46824836730957,0.5712829232215881,140.6725616455078,140.79598999023438,0.0003,0.0003,0.01
,,,,,43999,2964.1565,1000,,,,,,,,
,,,,,44000,,,-148.7488555908203,-12.002511978149414,0.5857701301574707,147.17730712890625,147.2862091064453,0.0003,0.0003,0.01
,,,,,44999,3014.085,1000,,,,,,,,
3130.8381,85.4546,3248.7632,2987.4827,1000.0,45000,,,-158.01583862304688,-12.058603286743164,0.6955602765083313,156.39540100097656,156.289306640625,0.0003,0.0003,0.01
,,,,,45999,88.215485,1000,,,,,,,,
,,,,,46000,,,-159.52175903320312,-10.601279258728027,0.9546328783035278,158.23007202148438,158.087646484375,0.0003,0.0003,0.01
,,,,,46999,3002.9045,1000,,,,,,,,
,,,,,47000,,,-165.8760223388672,-10.73542594909668,1.2192212343215942,164.79014587402344,164.60137939453125,0.0003,0.0003,0.01
,,,,,47999,3214.7395,1000,,,,,,,,
,,,,,48000,,,-170.69039916992188,-10.864564895629883,1.0023293495178223,169.45318603515625,169.36233520507812,0.0003,0.0003,0.01
,,,,,48999,3081.1006,1000,,,,,,,,
,,,,,49000,,,-174.03961181640625,-11.084851264953613,0.9681187868118286,172.71530151367188,172.9145050048828,0.0003,0.0003,0.01
,,,,,49999,707.6134,1000,,,,,,,,
2853.464,853.43994,3435.9236,525.2906,1000.0,50000,,,-176.25535583496094,-10.927101135253906,1.0868690013885498,174.83120727539062,174.79995727539062,0.0003,0.0003,0.01
,,,,,50999,366.08905,1000,,,,,,,,
,,,,,51000,,,-178.61334228515625,-10.714239120483398,0.8283154964447021,177.26669311523438,177.2627410888672,0.0003,0.0003,0.01
,,,,,51999,3315.0537,1000,,,,,,,,
,,,,,52000,,,-182.83827209472656,-10.829133987426758,0.8393324613571167,181.72373962402344,181.5938262939453,0.0003,0.0003,0.01
,,,,,52999,3252.758,1000,,,,,,,,
,,,,,53000,,,-188.89755249023438,-10.915823936462402,0.7894469499588013,187.75772094726562,187.6431884765625,0.0003,0.0003,0.01
,,,,,53999,3279.6816,1000,,,,,,,,
,,,,,54000,,,-192.53831481933594,-10.975574493408203,0.9511988162994385,191.1735076904297,191.17111206054688,0.0003,0.0003,0.01
,,,,,54999,3410.968,1000,,,,,,,,
2922.9153,1007.3852,3511.5967,822.83264,1000.0,55000,,,-192.76080322265625,-11.531923294067383,0.9409470558166504,191.3043212890625,191.3701171875,0.0003,0.0003,0.01
,,,,,55999,594.29974,1000,,,,,,,,
,,,,,56000,,,-189.74139404296875,-10.62906265258789,2.9757838249206543,188.50921630859375,188.62100219726562,0.0003,0.0003,0.01
,,,,,56999,3398.989,1000,,,,,,,,
,,,,,57000,,,-198.54336547851562,-11.175175666809082,1.2465217113494873,197.26937866210938,197.13406372070312,0.0003,0.0003,0.01
,,,,,57999,3357.9,1000,,,,,,,,
,,,,,58000,,,-208.34011840820312,-10.856279373168945,1.0010052919387817,207.1558380126953,207.37222290039062,0.0003,0.0003,0.01
,,,,,58999,3562.486,1000,,,,,,,,
,,,,,59000,,,-215.67083740234375,-11.212631225585938,1.1374832391738892,214.44537353515625,214.4425048828125,0.0003,0.0003,0.01
,,,,,59999,3231.679,1000,,,,,,,,
3647.5266,53.574055,3725.9158,3561.5605,1000.0,60000,,,-211.1630859375,-11.671296119689941,1.0220906734466553,209.78048706054688,209.98468017578125,0.0003,0.0003,0.01
,,,,,60999,3528.0493,1000,,,,,,,,
,,,,,61000,,,-206.381591796875,-11.2548246383667,1.2321408987045288,204.93264770507812,205.07164001464844,0.0003,0.0003,0.01
,,,,,61999,2477.5522,1000,,,,,,,,
,,,,,62000,,,-212.1353759765625,-11.517648696899414,1.8587536811828613,210.65943908691406,210.58590698242188,0.0003,0.0003,0.01
,,,,,62999,3617.6687,1000,,,,,,,,
,,,,,63000,,,-222.88168334960938,-11.420404434204102,1.090140461921692,221.83969116210938,221.8638916015625,0.0003,0.0003,0.01
,,,,,63999,3678.4316,1000,,,,,,,,
,,,,,64000,,,-222.84963989257812,-11.590534210205078,1.6056342124938965,221.19558715820312,221.2847900390625,0.0003,0.0003,0.01
,,,,,64999,3690.1362,1000,,,,,,,,
3584.007,393.45367,3858.4795,2422.516,1000.0,65000,,,-226.42037963867188,-12.08009147644043,1.8428188562393188,225.13418579101562,225.39312744140625,0.0003,0.0003,0.01
,,,,,65999,3544.7212,1000,,,,,,,,
,,,,,66000,,,-246.15174865722656,-12.021222114562988,1.6740822792053223,244.57936096191406,244.65757751464844,0.0003,0.0003,0.01
,,,,,66999,3692.778,1000,,,,,,,,
,,,,,67000,,,-251.15745544433594,-12.166074752807617,1.196195363998413,249.85205078125,249.74545288085938,0.0003,0.0003,0.01
,,,,,67999,3793.461,1000,,,,,,,,
,,,,,68000,,,-247.1365203857422,-12.641687393188477,1.6037487983703613,245.53501892089844,245.42819213867188,0.0003,0.0003,0.01
,,,,,68999,3749.199,1000,,,,,,,,
,,,,,69000,,,-252.4672393798828,-12.526206970214844,1.7833592891693115,250.61585998535156,250.39208984375,0.0003,0.0003,0.01
,,,,,69999,3849.5164,1000,,,,,,,,
3925.4038,101.43418,4092.191,3736.325,1000.0,70000,,,-261.9075622558594,-12.507852554321289,1.3934719562530518,260.46533203125,260.442138671875,0.0003,0.0003,0.01
,,,,,70999,3867.072,1000,,,,,,,,
,,,,,71000,,,-253.77011108398438,-12.882942199707031,2.0634443759918213,251.95669555664062,251.7119140625,0.0003,0.0003,0.01
,,,,,71999,3816.7393,1000,,,,,,,,
,,,,,72000,,,-263.5239562988281,-13.368486404418945,1.7033934593200684,262.03778076171875,261.93304443359375,0.0003,0.0003,0.01
,,,,,72999,4015.6465,1000,,,,,,,,
,,,,,73000,,,-276.4458923339844,-12.918933868408203,1.6039458513259888,274.9544677734375,274.76287841796875,0.0003,0.0003,0.01
,,,,,73999,3923.3535,1000,,,,,,,,
,,,,,74000,,,-273.7262878417969,-12.938400268554688,1.2319869995117188,272.17510986328125,272.0907897949219,0.0003,0.0003,0.01
,,,,,74999,3892.8308,1000,,,,,,,,
3586.2212,1254.3298,4084.9314,-174.68073,1000.0,75000,,,-279.0740661621094,-13.607895851135254,1.6099696159362793,277.5318603515625,277.45245361328125,0.0003,0.0003,0.01
,,,,,75999,3984.7825,1000,,,,,,,,
,,,,,76000,,,-280.5560302734375,-13.612186431884766,1.846513271331787,278.81982421875,278.78350830078125,0.0003,0.0003,0.01
,,,,,76999,-132.50642,1000,,,,,,,,
,,,,,77000,,,-287.6014099121094,-14.05167007446289,1.9024890661239624,286.1383056640625,286.1023254394531,0.0003,0.0003,0.01
,,,,,77999,3931.7986,1000,,,,,,,,
,,,,,78000,,,-294.8167419433594,-13.33889102935791,1.5184853076934814,293.3773193359375,293.20001220703125,0.0003,0.0003,0.01
,,,,,78999,3959.7473,1000,,,,,,,,
,,,,,79000,,,-296.4622497558594,-13.721128463745117,1.3531514406204224,294.9147644042969,294.8832702636719,0.0003,0.0003,0.01
,,,,,79999,4044.2432,1000,,,,,,,,
4093.4797,57.4532,4161.229,3979.8052,1000.0,80000,,,-293.7441711425781,-13.455352783203125,1.4290151596069336,292.0148010253906,291.975830078125,0.0003,0.0003,0.01
,,,,,80999,4049.426,1000,,,,,,,,
,,,,,81000,,,-300.1842041015625,-12.512940406799316,1.4871221780776978,298.92681884765625,298.77178955078125,0.0003,0.0003,0.01
,,,,,81999,4019.5205,1000,,,,,,,,
,,,,,82000,,,-305.8206481933594,-12.918044090270996,1.2420177459716797,304.33349609375,304.22467041015625,0.0003,0.0003,0.01
,,,,,82999,3925.5764,1000,,,,,,,,
,,,,,83000,,,-305.3454284667969,-13.128043174743652,1.8416377305984497,303.8921813964844,303.7513122558594,0.0003,0.0003,0.01
,,,,,83999,4036.8726,1000,,,,,,,,
,,,,,84000,,,-310.0077819824219,-13.617959976196289,1.2241847515106201,308.5707092285156,308.72625732421875,0.0003,0.0003,0.01
,,,,,84999,4033.1204,1000,,,,,,,,
4150.6396,41.253983,4204.272,4062.9604,1000.0,85000,,,-306.01580810546875,-13.471549987792969,1.309468150138855,304.3940124511719,304.49847412109375,0.0003,0.0003,0.01
,,,,,85999,4129.3174,1000,,,,,,,,
,,,,,86000,,,-313.0520324707031,-13.28840160369873,1.3311705589294434,311.43914794921875,311.51763916015625,0.0003,0.0003,0.01
,,,,,86999,4091.4758,1000,,,,,,,,
,,,,,87000,,,-317.3810119628906,-13.028932571411133,1.2170952558517456,315.86590576171875,315.9985656738281,0.0003,0.0003,0.01
,,,,,87999,4177.7954,1000,,,,,,,,
,,,,,88000,,,-316.41168212890625,-13.782747268676758,1.682477355003357,314.6704406738281,314.5523376464844,0.0003,0.0003,0.01
,,,,,88999,4035.6438,1000,,,,,,,,
,,,,,89000,,,-318.4129943847656,-13.834192276000977,1.5595030784606934,316.48577880859375,316.36944580078125,0.0003,0.0003,0.01
,,,,,89999,4180.7686,1000,,,,,,,,
4126.7275,54.55211,4205.6387,3990.487,1000.0,90000,,,-328.510009765625,-13.011279106140137,1.3136621713638306,326.84637451171875,326.91888427734375,0.0003,0.0003,0.01
,,,,,90999,4130.325,1000,,,,,,,,
,,,,,91000,,,-328.8103332519531,-13.651388168334961,1.2868876457214355,327.4455871582031,327.403076171875,0.0003,0.0003,0.01
,,,,,91999,4211.669,1000,,,,,,,,
,,,,,92000,,,-335.8637390136719,-14.74431324005127,1.4342092275619507,333.955078125,334.0523681640625,0.0003,0.0003,0.01
,,,,,92999,4179.297,1000,,,,,,,,
,,,,,93000,,,-336.77606201171875,-13.648408889770508,1.4464702606201172,334.8783874511719,334.9186096191406,0.0003,0.0003,0.01
,,,,,93999,4208.7876,1000,,,,,,,,
,,,,,94000,,,-342.6200256347656,-13.193863868713379,1.4756767749786377,341.147705078125,340.9612731933594,0.0003,0.0003,0.01
,,,,,94999,4299.8726,1000,,,,,,,,
3334.9187,1726.6602,4364.1714,-175.40498,1000.0,95000,,,-342.55096435546875,-14.338315963745117,1.1193363666534424,340.9460144042969,341.0302734375,0.0003,0.0003,0.01
,,,,,95999,4235.135,1000,,,,,,,,
,,,,,96000,,,-347.15765380859375,-13.28316593170166,1.1708214282989502,345.8248291015625,345.91986083984375,0.0003,0.0003,0.01
,,,,,96999,4311.636,1000,,,,,,,,
,,,,,97000,,,-346.6670837402344,-14.201723098754883,1.0961074829101562,345.03717041015625,344.95697021484375,0.0003,0.0003,0.01
,,,,,97999,4333.5522,1000,,,,,,,,
,,,,,98000,,,-358.6429138183594,-11.927188873291016,1.1461491584777832,357.25433349609375,357.21343994140625,0.0003,0.0003,0.01
,,,,,98999,4355.3174,1000,,,,,,,,
,,,,,99000,,,-354.37548828125,-14.152647018432617,1.0547237396240234,352.5672302246094,352.6422119140625,0.0003,0.0003,0.01
,,,,,99999,4365.5557,1000,,,,,,,,
3893.1538,924.7136,4419.38,1838.3514,1000.0,100000,,,-358.3782653808594,-12.76062297821045,1.2375319004058838,356.8586120605469,356.896728515625,0.0003,0.0003,0.01
,,,,,100999,4426.1616,1000,,,,,,,,
,,,,,101000,,,-357.7364196777344,-13.122034072875977,1.1493961811065674,356.3232116699219,356.2996826171875,0.0003,0.0003,0.01
,,,,,101999,4447.5547,1000,,,,,,,,
,,,,,102000,,,-363.1531982421875,-13.558631896972656,1.3174365758895874,361.5564270019531,361.724365234375,0.0003,0.0003,0.01
,,,,,102999,3951.1606,1000,,,,,,,,
,,,,,103000,,,-364.60626220703125,-14.215768814086914,1.2719142436981201,363.1534423828125,363.2826232910156,0.0003,0.0003,0.01
,,,,,103999,4467.215,1000,,,,,,,,
,,,,,104000,,,-365.8534851074219,-13.54655647277832,1.145103096961975,364.31317138671875,364.1275634765625,0.0003,0.0003,0.01
,,,,,104999,4452.0947,1000,,,,,,,,
4433.954,66.19111,4521.4136,4289.2437,1000.0,105000,,,-367.7643127441406,-14.116399765014648,1.3683867454528809,366.2371826171875,366.19830322265625,0.0003,0.0003,0.01
,,,,,105999,4531.174,1000,,,,,,,,
,,,,,106000,,,-370.6858825683594,-13.717607498168945,1.5339739322662354,369.25787353515625,368.95098876953125,0.0003,0.0003,0.01
,,,,,106999,4372.6772,1000,,,,,,,,
,,,,,107000,,,-373.4125061035156,-14.110941886901855,1.1510465145111084,371.87603759765625,371.9241943359375,0.0003,0.0003,0.01
,,,,,107999,4448.234,1000,,,,,,,,
,,,,,108000,,,-381.0151672363281,-13.215192794799805,1.1132044792175293,379.5663146972656,379.60400390625,0.0003,0.0003,0.01
,,,,,108999,4582.9263,1000,,,,,,,,
,,,,,109000,,,-378.3011474609375,-13.561853408813477,1.209454894065857,376.9873352050781,376.9743347167969,0.0003,0.0003,0.01
,,,,,109999,4541.1104,1000,,,,,,,,
4616.0615,198.24088,4708.2417,4023.9443,1000.0,110000,,,-379.27996826171875,-13.476749420166016,1.258641242980957,377.9226379394531,377.9248046875,0.0003,0.0003,0.01
,,,,,110999,4664.993,1000,,,,,,,,
,,,,,111000,,,-381.2969970703125,-13.775760650634766,1.3364616632461548,379.5783996582031,379.8337097167969,0.0003,0.0003,0.01
,,,,,111999,4603.0444,1000,,,,,,,,
,,,,,112000,,,-380.47576904296875,-14.470254898071289,1.241321325302124,378.85626220703125,379.03009033203125,0.0003,0.0003,0.01
,,,,,112999,4575.997,1000,,,,,,,,
,,,,,113000,,,-389.3268737792969,-13.655994415283203,0.894366979598999,387.95703125,387.82373046875,0.0003,0.0003,0.01
,,,,,113999,2047.0332,1000,,,,,,,,
,,,,,114000,,,-386.57269287109375,-14.301613807678223,1.3511769771575928,384.9095764160156,384.7566223144531,0.0003,0.0003,0.01
,,,,,114999,4684.7705,1000,,,,,,,,
4635.532,87.62515,4737.1484,4443.093,1000.0,115000,,,-389.1940002441406,-13.48359489440918,1.2141852378845215,387.9256591796875,387.8311767578125,0.0003,0.0003,0.01
,,,,,115999,4711.742,1000,,,,,,,,
,,,,,116000,,,-390.26849365234375,-13.372316360473633,1.3021854162216187,388.9454345703125,388.77276611328125,0.0003,0.0003,0.01
,,,,,116999,4591.1895,1000,,,,,,,,
,,,,,117000,,,-395.32891845703125,-12.707082748413086,1.3238136768341064,394.0465087890625,394.1483459472656,0.0003,0.0003,0.01
,,,,,117999,4715.398,1000,,,,,,,,
,,,,,118000,,,-391.4858093261719,-13.880729675292969,1.1957553625106812,390.143798828125,389.9278564453125,0.0003,0.0003,0.01
,,,,,118999,4657.3096,1000,,,,,,,,
,,,,,119000,,,-395.8598327636719,-13.926095962524414,1.2442827224731445,394.2355041503906,394.266845703125,0.0003,0.0003,0.01
,,,,,119999,4717.3433,1000,,,,,,,,
4730.1753,81.42254,4828.1904,4526.8623,1000.0,120000,,,-390.04766845703125,-14.729240417480469,1.7555603981018066,388.39166259765625,388.50396728515625,0.0003,0.0003,0.01
,,,,,120999,4722.994,1000,,,,,,,,
,,,,,121000,,,-393.0045471191406,-13.564619064331055,1.511936902999878,391.745361328125,391.719482421875,0.0003,0.0003,0.01
,,,,,121999,4712.6685,1000,,,,,,,,
,,,,,122000,,,-401.0277099609375,-13.725738525390625,1.396308422088623,399.3861999511719,399.4003601074219,0.0003,0.0003,0.01
,,,,,122999,4731.208,1000,,,,,,,,
,,,,,123000,,,-403.0157470703125,-13.552928924560547,1.1012409925460815,402.0106201171875,402.1344299316406,0.0003,0.0003,0.01
,,,,,123999,4691.5796,1000,,,,,,,,
,,,,,124000,,,-401.2677917480469,-13.64038372039795,1.2890653610229492,399.7398681640625,399.72998046875,0.0003,0.0003,0.01
,,,,,124999,4672.0127,1000,,,,,,,,
4693.317,48.344654,4771.877,4606.072,1000.0,125000,,,-400.7655029296875,-13.457524299621582,1.3621686697006226,399.48858642578125,399.31817626953125,0.0003,0.0003,0.01
,,,,,125999,4822.059,1000,,,,,,,,
,,,,,126000,,,-401.3840637207031,-13.590869903564453,1.3063673973083496,399.9892578125,399.69049072265625,0.0003,0.0003,0.01
,,,,,126999,189.0369,1000,,,,,,,,
,,,,,127000,,,-403.71917724609375,-13.221166610717773,1.2092649936676025,402.21209716796875,402.12115478515625,0.0003,0.0003,0.01
,,,,,127999,4723.2505,1000,,,,,,,,
,,,,,128000,,,-405.6917724609375,-14.40474796295166,1.372065544128418,404.2540283203125,404.299072265625,0.0003,0.0003,0.01
,,,,,128999,4820.32,1000,,,,,,,,
,,,,,129000,,,-401.40771484375,-14.013294219970703,1.7729719877243042,399.77496337890625,399.7964172363281,0.0003,0.0003,0.01
,,,,,129999,4865.372,1000,,,,,,,,
4805.218,59.726635,4910.046,4719.981,1000.0,130000,,,-413.45751953125,-13.234599113464355,1.0944511890411377,412.17236328125,412.1558532714844,0.0003,0.0003,0.01
,,,,,130999,4802.621,1000,,,,,,,,
,,,,,131000,,,-416.7047424316406,-13.25988483428955,1.3230323791503906,415.50714111328125,415.59967041015625,0.0003,0.0003,0.01
,,,,,131999,4799.0703,1000,,,,,,,,
,,,,,132000,,,-408.00567626953125,-13.202810287475586,2.0168616771698,406.62274169921875,406.7236328125,0.0003,0.0003,0.01
,,,,,132999,4568.0967,1000,,,,,,,,
,,,,,133000,,,-420.068359375,-12.68290901184082,1.3046571016311646,418.77166748046875,418.6993408203125,0.0003,0.0003,0.01
,,,,,133999,4751.5474,1000,,,,,,,,
,,,,,134000,,,-405.54217529296875,-14.234146118164062,1.6008503437042236,404.2320556640625,404.4078369140625,0.0003,0.0003,0.01
,,,,,134999,4762.6,1000,,,,,,,,
4339.631,1058.4117,4995.911,1818.6125,1000.0,135000,,,-419.61968994140625,-13.882681846618652,1.8084794282913208,417.9919128417969,418.14691162109375,0.0003,0.0003,0.01
,,,,,135999,4859.871,1000,,,,,,,,
,,,,,136000,,,-422.3058776855469,-13.943292617797852,1.7634050846099854,420.76513671875,420.700439453125,0.0003,0.0003,0.01
,,,,,136999,4856.621,1000,,,,,,,,
,,,,,137000,,,-420.43609619140625,-14.240599632263184,1.450350284576416,419.0015869140625,418.939453125,0.0003,0.0003,0.01
,,,,,137999,4884.671,1000,,,,,,,,
,,,,,138000,,,-424.337646484375,-14.801092147827148,1.3497148752212524,422.6672668457031,422.68853759765625,0.0003,0.0003,0.01
,,,,,138999,4568.0425,1000,,,,,,,,
,,,,,139000,,,-428.769287109375,-14.338518142700195,1.51350736618042,427.3112487792969,427.20599365234375,0.0003,0.0003,0.01
,,,,,139999,4596.547,1000,,,,,,,,
4294.49,1437.0636,4938.6655,-3.0986671,1000.0,140000,,,-428.4938049316406,-14.101078033447266,2.087881326675415,427.31475830078125,427.4599609375,0.0003,0.0003,0.01
,,,,,140999,4800.0015,1000,,,,,,,,
,,,,,141000,,,-427.1383361816406,-14.511514663696289,2.4191699028015137,425.64642333984375,425.40240478515625,0.0003,0.0003,0.01
,,,,,141999,4796.239,1000,,,,,,,,
,,,,,142000,,,-426.8456726074219,-14.297154426574707,1.1472455263137817,425.0984191894531,425.06903076171875,0.0003,0.0003,0.01
,,,,,142999,4896.0967,1000,,,,,,,,
,,,,,143000,,,-433.99884033203125,-13.838900566101074,1.8649189472198486,432.7195739746094,432.6674499511719,0.0003,0.0003,0.01
,,,,,143999,1243.1375,1000,,,,,,,,
,,,,,144000,,,-431.3262939453125,-14.63649845123291,1.7375612258911133,429.8089599609375,429.6634521484375,0.0003,0.0003,0.01
,,,,,144999,4796.199,1000,,,,,,,,
3427.6997,2043.6978,4888.6885,-119.483894,1000.0,145000,,,-437.01605224609375,-14.007577896118164,1.5622129440307617,435.6495056152344,435.6283264160156,0.0003,0.0003,0.01
,,,,,145999,4926.4263,1000,,,,,,,,
,,,,,146000,,,-434.9878234863281,-14.088348388671875,1.1600608825683594,433.67718505859375,433.6506042480469,0.0003,0.0003,0.01
,,,,,146999,4911.7393,1000,,,,,,,,
,,,,,147000,,,-438.1505126953125,-14.40902328491211,1.5125558376312256,437.08856201171875,437.0563659667969,0.0003,0.0003,0.01
,,,,,147999,4790.4097,1000,,,,,,,,
,,,,,148000,,,-437.28338623046875,-13.452315330505371,1.4411537647247314,436.100830078125,436.0122375488281,0.0003,0.0003,0.01
,,,,,148999,4745.025,1000,,,,,,,,
