Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-359.3759,96.876045,-281.5586,-495.936,1000.0,-329.54584,34.83,-289.98004,-382.86722,1000.0,-2.618885040283203,22.313655853271484,250000,218.66466546058655,,49
-299.12515,76.44097,-236.8271,-406.78595,1000.0,-310.32632,50.404797,-244.73277,-373.40448,1000.0,0.5034980177879333,18.466218948364258,255000,223.07227158546448,,50
-315.4434,57.39584,-271.26764,-396.50415,1000.0,-252.75964,25.99793,-232.88408,-304.17914,1000.0,8.373991966247559,12.487190246582031,260000,227.46758556365967,,51
-230.0392,49.652996,-172.10786,-293.372,1000.0,-227.9314,30.55711,-193.42766,-272.3525,1000.0,9.216190338134766,15.182345390319824,265000,231.89964532852173,,52
-270.96152,83.76132,-206.76805,-389.27505,1000.0,-253.34822,42.761265,-185.72511,-297.34204,1000.0,2.2963201999664307,11.803812980651855,270000,236.234139919281,,53
-232.92737,18.562471,-212.79745,-257.58472,1000.0,-250.44589,22.841295,-207.40598,-275.48642,1000.0,-0.5930485725402832,10.765573501586914,275000,240.614182472229,,54
-245.07414,41.971134,-207.46469,-303.6471,1000.0,-216.20056,42.725124,-142.91687,-276.3117,1000.0,1.5293012857437134,11.407248497009277,280000,244.95796847343445,,55
-249.88472,57.794827,-204.26358,-331.42685,1000.0,-216.87354,47.687897,-161.94019,-282.10602,1000.0,-1.0818904638290405,11.753493309020996,285000,249.28588557243347,,56
-260.2415,14.34225,-242.94577,-278.06506,1000.0,-210.82968,15.629556,-187.03816,-235.11057,1000.0,-1.2633546590805054,11.138071060180664,290000,253.61436295509338,,57
-216.83003,50.00818,-175.88129,-287.24063,1000.0,-212.84863,52.827286,-165.8493,-288.93964,1000.0,-1.6468331813812256,16.75162696838379,295000,257.98061323165894,,58
-115.40868,19.626709,-98.93063,-142.9911,1000.0,-167.57425,19.338017,-137.61618,-193.47125,1000.0,4.176967620849609,17.311283111572266,300000,262.30933690071106,,59
-117.3679,28.120308,-84.11033,-152.87996,1000.0,-137.95352,21.115963,-107.29364,-169.09372,1000.0,3.986741304397583,11.755243301391602,305000,266.6393234729767,,60
-111.88009,46.218563,-53.151855,-166.09334,1000.0,-135.52998,38.729805,-89.48178,-189.56912,1000.0,1.0503246784210205,14.802474975585938,310000,270.9770097732544,,61
-165.74411,38.43382,-111.41983,-194.45302,1000.0,-105.01567,29.201971,-75.77811,-155.87025,1000.0,-0.8414309620857239,17.664358139038086,315000,275.4027512073517,,62
-124.76334,34.430546,-82.9998,-167.32571,1000.0,-91.34926,41.579247,-53.12451,-155.70923,1000.0,0.2748508155345917,15.131814956665039,320000,279.78240752220154,,63
-93.739685,74.612946,6.57469,-172.2413,1000.0,-85.23134,62.0351,10.58646,-150.22546,1000.0,0.01960739679634571,17.4045352935791,325000,284.1646137237549,,64
17.137337,52.069717,74.003876,-51.811745,1000.0,-72.2589,49.803055,0.059004784,-137.7985,1000.0,0.33908388018608093,16.992786407470703,330000,288.5294671058655,,65
-57.86081,26.331593,-22.344107,-85.31205,1000.0,-35.932564,62.247692,54.468094,-126.72633,1000.0,2.4893605709075928,22.70573616027832,335000,293.0379045009613,,66
-71.53544,44.52547,-11.344349,-117.64819,1000.0,-11.195172,35.47672,41.999073,-63.38783,1000.0,1.0984055995941162,14.143302917480469,340000,297.53056359291077,,67
-54.331604,70.220146,0.5935173,-153.4442,1000.0,-80.41914,85.81392,-0.52093506,-231.29893,1000.0,-8.989202499389648,29.2846622467041,345000,301.9873683452606,,68
