Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
114.25,18.088326,134.0,86.0,114.25,150.14815,35.96367,200.0,68.0,150.14814814814815,79.14744567871094,105263,73.32831835746765,,25
174.0,18.402899,200.0,160.0,174.0,146.89285,35.827305,200.0,81.0,146.89285714285714,77.9803237915039,109376,76.19559168815613,,26
128.75,21.741377,154.0,100.0,128.75,125.63636,38.3973,200.0,50.0,125.63636363636364,70.12944793701172,113522,79.06246876716614,,27
141.66667,16.213848,164.0,126.0,141.66666666666666,133.43333,40.38208,200.0,61.0,133.43333333333334,75.40301513671875,117525,81.79519009590149,,28
101.6,21.694239,129.0,66.0,101.6,138.10345,36.089302,200.0,76.0,138.10344827586206,76.45459747314453,121530,84.63497066497803,,29
112.0,54.410477,200.0,51.0,112.0,138.76666,36.243332,200.0,72.0,138.76666666666668,78.30619049072266,125693,87.60767531394958,,30
180.33333,27.812868,200.0,141.0,180.33333333333334,129.875,40.033386,200.0,74.0,129.875,75.6598129272461,129849,90.62584114074707,,31
142.75,60.69339,200.0,57.0,142.75,135.09677,41.116165,200.0,59.0,135.09677419354838,76.88959503173828,134037,93.67892241477966,,32
176.33333,20.03885,200.0,151.0,176.33333333333334,131.67741,43.23782,200.0,60.0,131.67741935483872,76.05195617675781,138119,96.64811611175537,,33
161.66667,31.436,200.0,123.0,161.66666666666666,122.63636,47.678097,200.0,60.0,122.63636363636364,72.94197082519531,142166,99.54652881622314,,34
106.0,17.190113,125.0,86.0,106.0,130.93549,43.13889,200.0,62.0,130.93548387096774,74.7923812866211,146225,102.3033082485199,,35
155.33333,32.62242,200.0,123.0,155.33333333333334,128.15625,46.966152,200.0,64.0,128.15625,72.29118347167969,150326,105.1242368221283,,36
136.66667,47.667835,200.0,85.0,136.66666666666666,144.42857,42.891415,200.0,58.0,144.42857142857142,77.60501861572266,154370,107.97106504440308,,37
137.25,44.87413,200.0,75.0,137.25,144.64285,43.158524,200.0,61.0,144.64285714285714,77.31040954589844,158420,110.90524053573608,,38
172.66667,24.783506,200.0,140.0,172.66666666666666,144.60715,44.296352,200.0,69.0,144.60714285714286,76.7663803100586,162469,113.82045912742615,,39
182.0,25.455845,200.0,146.0,182.0,159.92308,45.2063,200.0,68.0,159.92307692307693,80.14125061035156,166627,116.81570506095886,,40
131.75,46.73529,200.0,87.0,131.75,154.81482,45.14096,200.0,78.0,154.8148148148148,76.48342895507812,170807,119.82800912857056,,41
155.33333,42.59369,200.0,98.0,155.33333333333334,140.06897,45.22963,200.0,69.0,140.06896551724137,68.27342224121094,174869,122.69001054763794,,42
