Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
133.33333,17.59419,154.0,111.0,133.33333333333334,161.85715,23.57013,200.0,123.0,161.85714285714286,-0.02391839772462845,62492,57.45749282836914,,58
133.33333,29.454294,168.0,96.0,133.33333333333334,127.25,25.26732,174.0,100.0,127.25,-0.020055145025253296,63510,58.379976749420166,,59
97.6,18.66119,133.0,80.0,97.6,119.0,14.98147,143.0,95.0,119.0,-0.01637677289545536,64581,59.392672061920166,,60
97.8,12.2212925,109.0,76.0,97.8,94.72727,13.046009,115.0,76.0,94.72727272727273,-0.03162418305873871,65623,60.37112283706665,,61
77.333336,7.2724743,88.0,68.0,77.33333333333333,88.666664,11.212592,118.0,73.0,88.66666666666667,0.012065292336046696,66687,61.3524968624115,,62
73.833336,12.04736,89.0,49.0,73.83333333333333,76.92857,12.002763,96.0,60.0,76.92857142857143,-0.0021872310899198055,67764,62.30312442779541,,63
83.333336,14.079142,103.0,57.0,83.33333333333333,81.53846,7.7520747,93.0,68.0,81.53846153846153,-0.006751024629920721,68824,63.29723358154297,,64
87.4,5.6071386,95.0,79.0,87.4,80.53846,10.909526,97.0,51.0,80.53846153846153,-0.026656439527869225,69871,64.24873328208923,,65
103.25,12.316148,118.0,85.0,103.25,86.916664,7.9420652,102.0,72.0,86.91666666666667,-0.01466551423072815,70914,65.178151845932,,66
102.75,10.009371,115.0,91.0,102.75,94.181816,6.6307573,106.0,84.0,94.18181818181819,-0.022369634360074997,71950,66.0829029083252,,67
112.0,5.7445626,117.0,103.0,112.0,99.818184,9.64665,113.0,81.0,99.81818181818181,-0.0291105005890131,73048,67.07509970664978,,68
95.6,7.8383675,108.0,87.0,95.6,112.22222,8.714965,126.0,99.0,112.22222222222223,-0.0570390410721302,74058,68.02438068389893,,69
97.6,2.4166093,101.0,95.0,97.6,105.5,8.309633,121.0,93.0,105.5,-0.013719565235078335,75113,68.98860478401184,,70
102.0,7.3484693,110.0,92.0,102.0,106.2,7.124605,118.0,97.0,106.2,-0.02438380755484104,76175,69.90778064727783,,71
93.6,6.5299315,102.0,87.0,93.6,102.4,7.525955,117.0,92.0,102.4,-0.01030736230313778,77199,70.84175038337708,,72
90.4,7.787169,103.0,79.0,90.4,97.545456,5.03377,106.0,90.0,97.54545454545455,-0.053596481680870056,78272,71.79648041725159,,73
92.2,3.8157568,96.0,86.0,92.2,89.75,5.524566,96.0,77.0,89.75,-0.023965125903487206,79349,72.7590925693512,,74
92.0,4.3358965,97.0,86.0,92.0,88.666664,5.104464,99.0,81.0,88.66666666666667,-0.046398915350437164,80413,73.7085440158844,,75
104.75,7.084314,115.0,96.0,104.75,90.083336,5.8517566,102.0,79.0,90.08333333333333,-0.0321909636259079,81494,74.67753624916077,,76
106.75,1.47902,109.0,105.0,106.75,99.454544,7.632033,115.0,87.0,99.45454545454545,-0.02461767941713333,82588,75.65308260917664,,77
121.75,4.205651,128.0,117.0,121.75,107.2,10.205881,126.0,94.0,107.2,-0.03186042979359627,83660,76.65366387367249,,78
140.0,11.518102,153.0,125.0,140.0,125.0,8.426149,138.0,116.0,125.0,-0.017061203718185425,84660,77.56676578521729,,79
148.66667,11.115555,164.0,138.0,148.66666666666666,133.5,7.8421936,144.0,118.0,133.5,-0.03478791192173958,85728,78.53688335418701,,80
146.66667,1.2472192,148.0,145.0,146.66666666666666,147.0,6.740072,161.0,138.0,147.0,-0.0235460065305233,86757,79.45586133003235,,81
166.33333,8.339998,178.0,159.0,166.33333333333334,151.28572,10.081302,166.0,136.0,151.28571428571428,-0.016596630215644836,87816,80.45337104797363,,82
173.66667,4.027682,177.0,168.0,173.66666666666666,168.33333,8.806563,180.0,158.0,168.33333333333334,-0.018349574878811836,88826,81.43815112113953,,83
200.0,0.0,200.0,200.0,200.0,179.5,12.189476,200.0,158.0,179.5,-0.017858605831861496,89903,82.38098621368408,,84
193.0,5.715476,200.0,186.0,193.0,195.33333,4.678556,200.0,188.0,195.33333333333334,-0.018431827425956726,91075,83.4745147228241,,85
185.0,9.092121,197.0,175.0,185.0,184.33333,8.749603,200.0,175.0,184.33333333333334,-0.03034023381769657,92181,84.5233097076416,,86
200.0,0.0,200.0,200.0,200.0,196.16667,6.5933475,200.0,182.0,196.16666666666666,-0.027477970346808434,93358,85.51902365684509,,87
200.0,0.0,200.0,200.0,200.0,199.16667,1.8633897,200.0,195.0,199.16666666666666,-0.022992825135588646,94553,86.52604079246521,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0051996442489326,95553,87.41314697265625,,89
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.009958128444850445,96553,88.2972526550293,,90
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0032770854886621237,97553,89.18579721450806,,91
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.004259278532117605,98553,90.07067060470581,,92
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.00610460015013814,99553,90.95437717437744,,93
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.003855471732094884,100553,91.85943484306335,,94
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0007403266499750316,101553,92.73862862586975,,95
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0017817112384364009,102553,93.61505341529846,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.006073926109820604,103553,94.48632740974426,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.00641841534525156,104553,95.36887764930725,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.017676079645752907,105553,96.24913883209229,,99
