Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,25405,-36.750378,96,,,,,,
,,,,,25492,-100.28297,87,,,,,,
,,,,,25629,-73.20698,137,,,,,,
,,,,,25709,-65.44035,80,,,,,,
,,,,,25838,-101.479965,129,,,,,,
,,,,,25962,-151.07925,124,,,,,,
,,,,,26000,,,40.050254821777344,-6.294427871704102,-6.894678115844727,137.64637756347656,0.844,0.001
,,,,,26036,-102.79654,74,,,,,,
,,,,,26145,-140.17996,109,,,,,,
,,,,,26291,-468.6383,146,,,,,,
,,,,,26367,-106.28476,76,,,,,,
,,,,,26465,-62.168488,98,,,,,,
,,,,,26558,-38.572014,93,,,,,,
,,,,,26692,-50.402103,134,,,,,,
,,,,,26813,-143.35606,121,,,,,,
,,,,,26915,-162.26218,102,,,,,,
,,,,,27000,,,1.748305320739746,-5.423459053039551,-5.03618049621582,38.47453689575195,0.838,0.001
,,,,,27045,-116.063034,130,,,,,,
,,,,,27138,-95.785774,93,,,,,,
,,,,,27285,-63.50924,147,,,,,,
,,,,,27394,-118.11001,109,,,,,,
,,,,,27466,-121.31396,72,,,,,,
,,,,,27556,-124.65117,90,,,,,,
,,,,,27665,-72.306946,109,,,,,,
,,,,,27826,-344.33496,161,,,,,,
,,,,,27933,-113.720245,107,,,,,,
,,,,,28000,,,31.910799026489258,1.621825933456421,1.0630847215652466,170.61973571777344,0.832,0.001
,,,,,28001,-107.385735,68,,,,,,
,,,,,28080,-105.197815,79,,,,,,
,,,,,28188,-86.8068,108,,,,,,
,,,,,28300,-139.42384,112,,,,,,
,,,,,28401,-85.90448,101,,,,,,
,,,,,28514,-190.50272,113,,,,,,
,,,,,28595,-110.60767,81,,,,,,
,,,,,28696,-214.49103,101,,,,,,
,,,,,28785,-134.74496,89,,,,,,
,,,,,28910,-174.72023,125,,,,,,
,,,,,28972,-92.83284,62,,,,,,
,,,,,29000,,,29.546558380126953,-5.341639041900635,-5.749638557434082,138.92776489257812,0.8260000000000001,0.001
,,,,,29095,-112.401634,123,,,,,,
,,,,,29208,-84.93481,113,,,,,,
,,,,,29283,-80.74817,75,,,,,,
,,,,,29357,-62.4959,74,,,,,,
,,,,,29483,-87.6107,126,,,,,,
,,,,,29601,-39.120537,118,,,,,,
,,,,,29677,-66.61102,76,,,,,,
,,,,,29803,-130.08047,126,,,,,,
,,,,,29886,-37.5023,83,,,,,,
,,,,,29986,-40.117058,100,,,,,,
-148.04088,21.887165,-105.58159,-178.29611,1000.0,30000,,,23.580068588256836,-4.169064044952393,-4.991516590118408,90.38911437988281,0.82,0.001
,,,,,30113,-244.67195,127,,,,,,
,,,,,30184,-70.63838,71,,,,,,
,,,,,30249,-71.03551,65,,,,,,
,,,,,30378,-105.42578,129,,,,,,
,,,,,30500,-94.304756,122,,,,,,
,,,,,30591,-84.71357,91,,,,,,
,,,,,30683,-43.73634,92,,,,,,
,,,,,30799,-98.87498,116,,,,,,
,,,,,30905,-80.460205,106,,,,,,
,,,,,30975,-76.53702,70,,,,,,
,,,,,31000,,,2.9981234073638916,-0.5409195423126221,-0.8938267230987549,35.8192024230957,0.8140000000000001,0.001
,,,,,31054,-93.79597,79,,,,,,
,,,,,31172,-193.84537,118,,,,,,
,,,,,31263,-108.76868,91,,,,,,
,,,,,31375,-66.22008,112,,,,,,
,,,,,31494,-74.95744,119,,,,,,
,,,,,31614,-252.96454,120,,,,,,
,,,,,31702,-100.3949,88,,,,,,
,,,,,31785,-78.67083,83,,,,,,
,,,,,31898,-77.28022,113,,,,,,
,,,,,31992,-87.80134,94,,,,,,
,,,,,32000,,,15.552285194396973,4.268580436706543,4.684168815612793,96.48374938964844,0.808,0.001
,,,,,32064,-80.03156,72,,,,,,
,,,,,32180,-120.52849,116,,,,,,
,,,,,32277,-140.99731,97,,,,,,
,,,,,32382,-167.57336,105,,,,,,
,,,,,32488,-291.69464,106,,,,,,
,,,,,32573,-95.03398,85,,,,,,
,,,,,32686,-92.751564,113,,,,,,
,,,,,32807,-84.853065,121,,,,,,
,,,,,32869,-146.65523,62,,,,,,
,,,,,32990,-77.90555,121,,,,,,
,,,,,33000,,,2.5542821884155273,5.38888692855835,6.156793594360352,83.14900970458984,0.802,0.001
,,,,,33075,-65.42131,85,,,,,,
,,,,,33186,-32.21682,111,,,,,,
,,,,,33311,-138.8453,125,,,,,,
,,,,,33382,-82.34781,71,,,,,,
,,,,,33443,-53.38773,61,,,,,,
,,,,,33543,-377.10492,100,,,,,,
,,,,,33655,-121.49834,112,,,,,,
,,,,,33786,-89.20314,131,,,,,,
,,,,,33859,-48.95704,73,,,,,,
,,,,,33952,-138.274,93,,,,,,
,,,,,34000,,,3.136686325073242,-2.323988199234009,-2.600940227508545,35.379764556884766,0.796,0.001
,,,,,34038,-72.351616,86,,,,,,
,,,,,34169,-39.05738,131,,,,,,
,,,,,34309,-8.810837,140,,,,,,
,,,,,34447,-111.346756,138,,,,,,
,,,,,34546,-72.48794,99,,,,,,
,,,,,34671,-165.54424,125,,,,,,
,,,,,34764,-52.68293,93,,,,,,
,,,,,34851,-118.18599,87,,,,,,
,,,,,34926,-42.605686,75,,,,,,
,,,,,35000,,,3.5249946117401123,14.12472152709961,13.817546844482422,83.45000457763672,0.79,0.001
,,,,,35007,-60.2219,81,,,,,,
,,,,,35072,-119.16734,65,,,,,,
,,,,,35157,-77.53524,85,,,,,,
,,,,,35255,-61.37,98,,,,,,
,,,,,35409,-3.3142853,154,,,,,,
,,,,,35497,-133.04318,88,,,,,,
,,,,,35559,-30.47541,62,,,,,,
,,,,,35626,-93.95472,67,,,,,,
,,,,,35726,-55.53043,100,,,,,,
,,,,,35806,-69.66075,80,,,,,,
,,,,,35917,-107.60842,111,,,,,,
,,,,,35993,-39.785324,76,,,,,,
,,,,,36000,,,18.873899459838867,10.11694622039795,10.347503662109375,53.50990676879883,0.784,0.001
,,,,,36107,-103.04913,114,,,,,,
,,,,,36170,-58.724506,63,,,,,,
,,,,,36275,-94.89078,105,,,,,,
,,,,,36347,-105.284996,72,,,,,,
,,,,,36463,-73.624695,116,,,,,,
,,,,,36572,-91.72569,109,,,,,,
,,,,,36667,-127.525635,95,,,,,,
,,,,,36757,-96.57367,90,,,,,,
,,,,,36841,-80.71451,84,,,,,,
,,,,,36914,-57.70821,73,,,,,,
,,,,,37000,,,5.972627639770508,12.440773010253906,12.38985824584961,45.327728271484375,0.778,0.001
,,,,,37040,-115.63003,126,,,,,,
,,,,,37152,-132.37206,112,,,,,,
,,,,,37256,-105.01851,104,,,,,,
,,,,,37361,-100.35035,105,,,,,,
,,,,,37477,-51.91136,116,,,,,,
,,,,,37560,-108.80084,83,,,,,,
,,,,,37643,-74.24162,83,,,,,,
,,,,,37748,-84.85979,105,,,,,,
,,,,,37821,-38.811356,73,,,,,,
,,,,,37909,-125.48703,88,,,,,,
,,,,,38000,,,10.969472885131836,17.285789489746094,16.95071029663086,52.96809005737305,0.772,0.001
,,,,,38015,-96.790726,106,,,,,,
,,,,,38124,-76.02742,109,,,,,,
,,,,,38233,-48.772106,109,,,,,,
,,,,,38303,-54.798546,70,,,,,,
,,,,,38458,-277.9268,155,,,,,,
,,,,,38574,-32.706917,116,,,,,,
,,,,,38663,-43.836586,89,,,,,,
,,,,,38756,-44.767757,93,,,,,,
,,,,,38904,-44.19,148,,,,,,
,,,,,38989,-60.815304,85,,,,,,
,,,,,39000,,,5.2313079833984375,20.805889129638672,20.246395111083984,51.6439323425293,0.766,0.001
,,,,,39084,-47.477375,95,,,,,,
,,,,,39208,-124.012886,124,,,,,,
,,,,,39353,-143.19078,145,,,,,,
,,,,,39498,-13.446518,145,,,,,,
,,,,,39589,-125.71321,91,,,,,,
,,,,,39667,-25.762741,78,,,,,,
,,,,,39736,-113.63971,69,,,,,,
,,,,,39805,-109.836334,69,,,,,,
,,,,,39881,-78.7157,76,,,,,,
,,,,,39975,-84.653404,94,,,,,,
-118.60079,22.550297,-90.16845,-166.51576,830.4,40000,,,5.398219585418701,25.593029022216797,25.863155364990234,62.90245056152344,0.76,0.001
,,,,,40075,-43.722763,100,,,,,,
,,,,,40165,-7.159363,90,,,,,,
,,,,,40292,-73.49196,127,,,,,,
,,,,,40358,-132.7366,66,,,,,,
,,,,,40492,-102.199135,134,,,,,,
,,,,,40606,-64.40879,114,,,,,,
,,,,,40672,-86.12912,66,,,,,,
,,,,,40817,-48.54587,145,,,,,,
,,,,,40926,-95.340645,109,,,,,,
,,,,,41000,,,41.358551025390625,6.266435623168945,6.526375770568848,318.4164123535156,0.754,0.001
,,,,,41008,-162.65724,82,,,,,,
,,,,,41114,-71.36857,106,,,,,,
,,,,,41193,-72.22815,79,,,,,,
