step,v_loss,q_loss,policy_loss
313,3.6466651636146707e-06,2.2193788026925176e-05,2.0742950439453125
314,3.613992930695531e-06,1.3714732631342486e-05,2.0722312927246094
315,4.116602667636471e-06,2.0900133677059785e-05,2.072622299194336
316,3.524668954923982e-06,2.354443131480366e-05,2.070998430252075
317,2.9507380077120615e-06,1.5130533029150683e-05,2.0728821754455566
318,2.349564510950586e-06,1.990721284528263e-05,2.0758159160614014
319,2.1737030238000443e-06,2.159443283744622e-05,2.072582721710205
320,3.8779271562816575e-06,1.7662092432146892e-05,2.0735726356506348
321,1.9378226170374546e-06,1.6772883100202307e-05,2.0738179683685303
322,4.061420440848451e-06,2.0774405129486695e-05,2.0695443153381348
323,4.580237146001309e-06,1.6883555872482248e-05,2.070545196533203
324,3.3289172733930172e-06,1.7902568288263865e-05,2.0726749897003174
325,3.695901114042499e-06,2.211995524703525e-05,2.0733633041381836
326,5.6025410231086425e-06,1.4429183465836104e-05,2.0716536045074463
327,3.630255832831608e-06,1.5026195796963293e-05,2.07027530670166
328,2.5960130187741015e-06,1.6424381101387553e-05,2.070633888244629
329,4.935944616590859e-06,2.1306052076397464e-05,2.0741477012634277
330,4.129055923840497e-06,1.8430881027597934e-05,2.0731711387634277
331,4.863070898863953e-06,1.9907178284483962e-05,2.0720860958099365
332,3.247765107516898e-06,1.6543661331525072e-05,2.070773124694824
333,2.754094793999684e-06,1.6737392797949724e-05,2.073737144470215
334,1.7582401596882846e-06,1.4523880963679403e-05,2.073777914047241
335,2.48808169089898e-06,1.553261245135218e-05,2.0721778869628906
336,4.93658626510296e-06,1.708984564174898e-05,2.068105697631836
337,4.415835974214133e-06,1.3726664292335045e-05,2.0709645748138428
338,4.477223683352349e-06,2.015596692217514e-05,2.0747616291046143
339,3.0141973184072413e-06,1.5130821338971145e-05,2.0704145431518555
340,2.2735232505510794e-06,1.633278043300379e-05,2.0717525482177734
341,3.014318735949928e-06,1.874355075415224e-05,2.073225498199463
342,3.005000280609238e-06,1.328963026026031e-05,2.0740365982055664
343,4.011266355519183e-06,1.652146784181241e-05,2.073430299758911
