Step,Date,Portfolio_Value,Step_Reward,w_SPY,w_EEM,w_TLT,w_HYG,w_DBC,w_GLD,w_UUP,w_SHY
1981,,0.58981144224426,-0.005456587484059081,0.125,0.125,0.125,0.125,0.125,0.125,0.1250000298023224,0.125
1982,,0.5876366666792945,-0.0036940533031911216,0.10795728117227554,0.10795730352401733,0.10805171728134155,0.244204580783844,0.10795729607343674,0.10795728117227554,0.10795729607343674,0.10795728117227554
1983,,0.5911801257317979,0.006011909141314254,0.12499997019767761,0.12499997019767761,0.12499997019767761,0.12500011920928955,0.12499997019767761,0.12499997019767761,0.12500007450580597,0.12499997019767761
1984,,0.5890702860512719,-0.003575244552949902,0.12476669996976852,0.12476669996976852,0.12476669996976852,0.12480950355529785,0.12476690858602524,0.12476669996976852,0.1265900880098343,0.12476669996976852
1985,,0.5916817923725657,0.004423469799139597,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.12500010430812836,0.1249999850988388
1986,,0.5923981668627034,0.0012100104759909507,0.12499970197677612,0.1250021606683731,0.12499970197677612,0.12499970197677612,0.12499970197677612,0.12499970197677612,0.12499973177909851,0.12499970197677612
1987,,0.5932458134413672,0.0014298503381465046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1988,,0.5927125202587948,-0.0008993456234729865,0.12499022483825684,0.1250605583190918,0.12499022483825684,0.12499022483825684,0.12499022483825684,0.12499022483825684,0.12499810755252838,0.12499022483825684
1989,,0.594829888834745,0.0035659708713846458,0.1249999850988388,0.12500007450580597,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388
1990,,0.594180301251511,-0.0010926527851117945,0.12447579205036163,0.12866944074630737,0.12447579205036163,0.12447579205036163,0.12447579205036163,0.12447579205036163,0.12447579205036163,0.12447579205036163
1991,,0.5908040230942402,-0.00569845056040538,0.12460008263587952,0.12543851137161255,0.12696073949337006,0.12460030615329742,0.12460008263587952,0.12460008263587952,0.12460008263587952,0.12460008263587952
1992,,0.5910192873492912,0.00036429177784779956,0.1249999850988388,0.12500011920928955,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388
1993,,0.5946649401363859,0.006149469127166575,0.1229923814535141,0.12299427390098572,0.13905148208141327,0.1229923814535141,0.1229923814535141,0.1229923814535141,0.1229923814535141,0.1229923814535141
1994,,0.5891172068107664,-0.009372964366857466,0.0863884687423706,0.3955203592777252,0.0863485187292099,0.0863485187292099,0.0863485187292099,0.0863485187292099,0.08634854853153229,0.0863485187292099
1995,,0.5853543863518533,-0.006407704291039325,0.059402722865343094,0.5832635164260864,0.06034579873085022,0.05940411239862442,0.05939728021621704,0.05939533933997154,0.05939584970474243,0.05939533933997154
1996,,0.5892777445089341,0.006680172700685879,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.12500007450580597,0.1249999850988388
1997,,0.5849363294291257,-0.0073946224265071005,0.16650192439556122,0.11907118558883667,0.11907114833593369,0.11907114833593369,0.11907114833593369,0.11907114833593369,0.11907114833593369,0.11907114833593369
1998,,0.580435603362844,-0.007724140794206625,0.2835739552974701,0.3209793269634247,0.019399132579565048,0.019399113953113556,0.026460876688361168,0.01939910463988781,0.2908429503440857,0.01994551718235016
1999,,0.576896670604311,-0.006115691868794854,0.4256274402141571,0.24717621505260468,0.01815001666545868,0.018149359151721,0.023082593455910683,0.018148837611079216,0.018148841336369514,0.23151661455631256
2000,,0.5756301080608511,-0.0021978891541137315,0.07706806063652039,0.08190625160932541,0.07706794887781143,0.07706914842128754,0.07706794887781143,0.4528069496154785,0.07873912155628204,0.07827451825141907
2001,,0.5712493027150705,-0.0076395593311058985,0.2526414692401886,0.008642825298011303,0.033452358096838,0.09049317240715027,0.1285952478647232,0.17830458283424377,0.08415355533361435,0.22371679544448853
2002,,0.56878911861485,-0.004315973695516422,0.19444027543067932,0.052203357219696045,0.19299578666687012,0.10450201481580734,0.12754015624523163,0.11150210350751877,0.07457235455513,0.14224395155906677
2003,,0.5665115587124758,-0.004012263893176548,0.034434687346220016,0.034434687346220016,0.7454471588134766,0.03443469479680061,0.034434687346220016,0.03482888638973236,0.03944067284464836,0.04254455864429474
2004,,0.5673176662690543,0.0014219208230610012,0.06969136744737625,0.06969154626131058,0.06969136744737625,0.06969136744737625,0.09850821644067764,0.06969136744737625,0.06969144195318222,0.48334330320358276
2005,,0.5632933291763785,-0.007118901380887566,0.12499220669269562,0.124992236495018,0.12505246698856354,0.12499219179153442,0.12499219179153442,0.12499219179153442,0.12499426305294037,0.12499219179153442
2006,,0.5615430046878169,-0.0031121432489110406,0.030486227944493294,0.6488303542137146,0.03048262931406498,0.03048262931406498,0.03048262931406498,0.03339565917849541,0.03049440309405327,0.1653454601764679
2007,,0.5619904165613266,0.0007964371841510134,0.12499268352985382,0.12505099177360535,0.12499268352985382,0.12499290704727173,0.12499268352985382,0.12499268352985382,0.12499268352985382,0.12499268352985382
2008,,0.5627213835579065,0.001299830053210116,0.124996617436409,0.12502369284629822,0.124996617436409,0.124996617436409,0.124996617436409,0.124996617436409,0.124996617436409,0.124996617436409
2009,,0.5656824419309321,0.00524823667334312,0.12444053590297699,0.12891633808612823,0.12444053590297699,0.12444053590297699,0.12444053590297699,0.12444053590297699,0.12444053590297699,0.12444053590297699
2010,,0.5662275798023308,0.000963217752435437,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2011,,0.5637452239283303,-0.004393663031789253,0.3043513298034668,0.09937846660614014,0.09937836974859238,0.09937836974859238,0.09937836974859238,0.09937836974859238,0.09937836974859238,0.09937836974859238
2012,,0.5645254607335608,0.00138306691862498,0.08763869851827621,0.38648438453674316,0.08763869851827621,0.08768228441476822,0.08763870596885681,0.08763869851827621,0.08763983100652695,0.08763869851827621
2013,,0.5614095593287768,-0.005534794288520995,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2014,,0.5615709727404462,0.0002874732164476126,0.12499962747097015,0.12500038743019104,0.12499962747097015,0.12499962747097015,0.12499962747097015,0.12499962747097015,0.12500184774398804,0.12499962747097015
2015,,0.5594240398115926,-0.003830410536718898,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2016,,0.5594258588216894,3.2515712769797917e-06,0.12499985098838806,0.12499985098838806,0.12499985098838806,0.12499985098838806,0.12499985098838806,0.12499985098838806,0.12500107288360596,0.12499988079071045
2017,,0.5558247711104987,-0.006457920990556748,0.09937304258346558,0.3032633066177368,0.09937304258346558,0.09937308728694916,0.09937307983636856,0.09937304258346558,0.10049164295196533,0.09937973320484161
2018,,0.5514744653369048,-0.007857547468799598,0.12463141977787018,0.12463146448135376,0.12463141977787018,0.1275792419910431,0.12463144958019257,0.12463141977787018,0.12463141977787018,0.12463212013244629
2019,,0.5498751670836018,-0.002904253709005975,0.034222353249788284,0.19364339113235474,0.034190583974123,0.03419060260057449,0.053138818591833115,0.07511620968580246,0.361909955739975,0.21358810365200043
2020,,0.5474086133708809,-0.004495751985238646,0.2399120032787323,0.024924570694565773,0.24363504350185394,0.2051651030778885,0.024924706667661667,0.07376224547624588,0.16224899888038635,0.025427397340536118
2021,,0.546835258166101,-0.0010479478517815921,0.056956697255373,0.21026960015296936,0.007934012450277805,0.1187698021531105,0.19331689178943634,0.025469735264778137,0.1829625368118286,0.20432066917419434
2022,,0.5401948424093963,-0.012217689933884083,0.42964470386505127,0.07221169024705887,0.13708113133907318,0.07221169024705887,0.07221218943595886,0.07221169024705887,0.07221172004938126,0.07221516221761703
2023,,0.5407219632215982,0.0009753217846947981,0.04266941174864769,0.04285461828112602,0.04274478554725647,0.04371318966150284,0.5610055923461914,0.042669374495744705,0.13367365300655365,0.09066937118768692
2024,,0.5375190661323844,-0.005940984293144224,0.08504481613636017,0.08504483103752136,0.09291809052228928,0.08504483103752136,0.08716519922018051,0.22003893554210663,0.2596985101699829,0.08504481613636017
2025,,0.5374133345672046,-0.0001967222598406573,0.12500113248825073,0.12499859929084778,0.12499918043613434,0.12500673532485962,0.12499861419200897,0.12499861419200897,0.12499862909317017,0.12499859929084778
2026,,0.5358112238231776,-0.0029856043110096184,0.12499935925006866,0.12499907612800598,0.12499907612800598,0.12499907612800598,0.12499971687793732,0.1250055730342865,0.12499907612800598,0.12499907612800598
2027,,0.537336507267347,0.0028426365300471958,0.12499341368675232,0.12499341368675232,0.12501895427703857,0.12499341368675232,0.12502054870128632,0.1249934583902359,0.12499341368675232,0.12499341368675232
2028,,0.543823142466463,0.011999547031323875,0.12499977648258209,0.12499977648258209,0.12499977648258209,0.12499977648258209,0.12499977648258209,0.12499977648258209,0.12500157952308655,0.12499977648258209
2029,,0.5403415744422059,-0.006422603388197502,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2030,,0.5448926204029855,0.008387263618172104,0.12499763071537018,0.12499763071537018,0.12501659989356995,0.12499763071537018,0.12499763071537018,0.12499763071537018,0.12499763071537018,0.12499763071537018
2031,,0.5448413569677032,-9.408431118897479e-05,0.1249999850988388,0.12500010430812836,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388
2032,,0.546430948120179,0.00291328254062949,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2033,,0.5511721661077302,0.008639274825796675,0.05320417135953903,0.05320417135953903,0.05320417135953903,0.05320417881011963,0.5206724405288696,0.05320417135953903,0.05320417135953903,0.16010251641273499
2034,,0.5483237853873016,-0.0051812598104162754,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2035,,0.5445112003907195,-0.006977449503535378,0.12498542666435242,0.12498542666435242,0.12498542666435242,0.12498542666435242,0.12498542666435242,0.12498542666435242,0.12498542666435242,0.12510202825069427
2036,,0.5459215508378759,0.0025867734291760433,0.0855243131518364,0.08862205594778061,0.0855243131518364,0.27000874280929565,0.08552471548318863,0.0855243131518364,0.21374717354774475,0.0855243131518364
2037,,0.5461540844883984,0.00042585631711728226,0.7043324708938599,0.042171161621809006,0.04217105358839035,0.042561642825603485,0.04217104613780975,0.04217105358839035,0.04217106103897095,0.042250532656908035
2038,,0.5434787242329957,-0.004910582005391739,0.06262443959712982,0.10206851363182068,0.006087651941925287,0.1724754422903061,0.08048892766237259,0.008184920996427536,0.15768194198608398,0.41038817167282104
2039,,0.5429747385075226,-0.0009277631834353158,0.08671421557664871,0.34529709815979004,0.11202690005302429,0.01308966614305973,0.03845614194869995,0.3100998103618622,0.01308677438646555,0.08122946321964264
2040,,0.5393442894247308,-0.006708673884832685,0.050714924931526184,0.10501935333013535,0.05070862919092178,0.590722382068634,0.05070880800485611,0.050708621740341187,0.050708621740341187,0.050708621740341187
2041,,0.5387884788366796,-0.0010310615791543746,0.36342674493789673,0.028552109375596046,0.02856852486729622,0.46514204144477844,0.028599629178643227,0.028552109375596046,0.028552109375596046,0.028606759384274483
2042,,0.5418891316914632,0.00573836513864797,0.22347377240657806,0.07659132778644562,0.13222193717956543,0.043903328478336334,0.21694275736808777,0.19532841444015503,0.05223797261714935,0.05930048227310181
2043,,0.5450978652263332,0.005903921324433751,0.11837225407361984,0.11837225407361984,0.11837383359670639,0.17139264941215515,0.11837225407361984,0.11837225407361984,0.11837225407361984,0.11837225407361984
2044,,0.5447808831505648,-0.0005816832105004116,0.12498797476291656,0.12498784065246582,0.12508490681648254,0.12498784065246582,0.12498784065246582,0.12498784065246582,0.12498784065246582,0.12498784065246582
2045,,0.5492164067520001,0.00810888280399295,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2046,,0.550810600041566,0.0028984641209733385,0.12499979138374329,0.12499979138374329,0.12500150501728058,0.12499979138374329,0.12499979138374329,0.12499979138374329,0.12499979138374329,0.12499979138374329
2047,,0.5493789563757027,-0.0026025414722085673,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2048,,0.5529892053672475,0.006550011192746705,0.12500116229057312,0.12499983608722687,0.12499983608722687,0.12499983608722687,0.12499983608722687,0.12499983608722687,0.12499983608722687,0.12499983608722687
2049,,0.5509231078917486,-0.0037432318910816526,0.125,0.125,0.125,0.125,0.1250000149011612,0.125,0.125,0.125
2050,,0.552241870200643,0.0023908716525331093,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2051,,0.5540127557352111,0.0032015903133112917,0.1248987689614296,0.1248987689614296,0.1248987689614296,0.12570835649967194,0.12489903718233109,0.1248987689614296,0.1248987689614296,0.1248987689614296
2052,,0.5527612041505197,-0.0022616219092967743,0.12490391731262207,0.12490391731262207,0.12490391731262207,0.12490391731262207,0.12490394711494446,0.12490391731262207,0.1256725788116455,0.12490391731262207
2053,,0.5558171379225197,0.005513262160573989,0.12497404962778091,0.12518173456192017,0.12497404962778091,0.12497404962778091,0.12497404962778091,0.12497404962778091,0.12497404962778091,0.12497404962778091
2054,,0.5592793015985498,0.006209641925671669,0.125,0.1250000149011612,0.125,0.1250000149011612,0.125,0.125,0.125,0.125
2055,,0.5612024459586025,0.0034327132105382045,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2056,,0.5639412434618347,0.004868361149464465,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2057,,0.5663316495039453,0.004229791974859028,0.12499231100082397,0.12499228119850159,0.12499228119850159,0.12499228119850159,0.12499228119850159,0.12505409121513367,0.12499228119850159,0.12499228119850159
2058,,0.56779993454164,0.0025892689678517424,0.12500885128974915,0.12499871850013733,0.12499871850013733,0.12499871850013733,0.12499871850013733,0.12499883770942688,0.12499871850013733,0.12499871850013733
2059,,0.5648926193998126,-0.005133469830442899,0.125,0.125,0.125,0.125,0.125,0.1250000298023224,0.125,0.125
2060,,0.565898343548325,0.0017787981097346795,0.12470515072345734,0.12483488023281097,0.12470515072345734,0.12470515072345734,0.12470515072345734,0.12693428993225098,0.12470515072345734,0.12470515072345734
2061,,0.5665805942926583,0.0012048803806831332,0.12876690924167633,0.12446185946464539,0.12446185946464539,0.12446185946464539,0.12446185946464539,0.12446185946464539,0.12446185946464539,0.12446185946464539
2062,,0.5682537612186597,0.0029487442466599894,0.12171192467212677,0.12171192467212677,0.12171192467212677,0.12171192467212677,0.1480165272951126,0.12171192467212677,0.12171192467212677,0.12171192467212677
2063,,0.5664569482087181,-0.0031670001822189965,0.12014894187450409,0.12014894187450409,0.12014894187450409,0.1589573621749878,0.12014894187450409,0.12014894187450409,0.12014894187450409,0.12014894187450409
2064,,0.56425327007021,-0.0038978703703129876,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2065,,0.5689345441641048,0.008262179781884062,0.12498465180397034,0.12498407065868378,0.12498407065868378,0.12511087954044342,0.12498407065868378,0.12498407065868378,0.12498407065868378,0.12498407065868378
2066,,0.571571589563332,0.004624350576630144,0.06068439036607742,0.06068439036607742,0.06068439781665802,0.5752092599868774,0.06068439036607742,0.06068439036607742,0.06068439036607742,0.06068439036607742
2067,,0.5719749807883144,0.0007055090753155895,0.1249951422214508,0.1249951422214508,0.1250333935022354,0.12499576807022095,0.1249951422214508,0.1249951422214508,0.1249951422214508,0.1249951422214508
2068,,0.5715298928327568,-0.0007784627565692294,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2069,,0.5720111214066237,0.0008416464233148001,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2070,,0.5680866402793906,-0.006884491417441521,0.12499956786632538,0.12499956786632538,0.12499956786632538,0.12499958276748657,0.12500305473804474,0.12499956786632538,0.12499956786632538,0.12499956786632538
2071,,0.5670012227043288,-0.001912482621464915,0.12497855722904205,0.12507325410842896,0.12497855722904205,0.12497855722904205,0.12497855722904205,0.12505538761615753,0.12497855722904205,0.12497855722904205
2072,,0.567301651562984,0.0005297154269738626,0.12416364252567291,0.1268332153558731,0.12416364252567291,0.12416364252567291,0.1241636574268341,0.12818488478660583,0.12416364252567291,0.12416364252567291
2073,,0.5703688173993755,0.005392024054904911,0.12487191706895828,0.0975688174366951,0.20078302919864655,0.09756870567798615,0.18648909032344818,0.09758075326681137,0.09756869077682495,0.09756901860237122
2074,,0.5695740089833908,-0.0013944708916710333,0.11907782405614853,0.16547511518001556,0.11907782405614853,0.11907782405614853,0.1200578510761261,0.11907782405614853,0.11907783895730972,0.11907782405614853
2075,,0.5700475947545364,0.0008311281514037596,0.1240784153342247,0.12407910823822021,0.12418269366025925,0.12407881021499634,0.1240784153342247,0.131345734000206,0.1240784153342247,0.1240784153342247
2076,,0.5682802214826539,-0.0031052121661390474,0.07755748927593231,0.45709696412086487,0.07755757123231888,0.07755748927593231,0.07755757123231888,0.07755748927593231,0.07755795866250992,0.07755748927593231
2077,,0.5652868862105339,-0.005281279263112915,0.11795101314783096,0.11795101314783096,0.12016644328832626,0.17070479691028595,0.11937364935874939,0.11795101314783096,0.11795101314783096,0.11795101314783096
2078,,0.5643181905411889,-0.0017151054412557834,0.10723326355218887,0.10723661631345749,0.10723327845335007,0.10723326355218887,0.24936331808567047,0.1072336882352829,0.10723326355218887,0.10723327845335007
2079,,0.5660501529152613,0.0030644236269683927,0.125,0.125,0.125,0.125,0.125,0.125,0.1250000149011612,0.125
2080,,0.5652349038580511,-0.0014412798851263999,0.1250014752149582,0.12499979138374329,0.12499979138374329,0.12499979138374329,0.12499979138374329,0.12499979138374329,0.12499979138374329,0.12499979138374329
2081,,0.5678529375488343,0.004621068647920253,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2082,,0.5699166486868676,0.0036276473306584046,0.12499912083148956,0.12499912083148956,0.12499912083148956,0.12499912083148956,0.12500613927841187,0.12499912083148956,0.12499912083148956,0.12499912083148956
2083,,0.5731443610046928,0.005647504147647144,0.125,0.125,0.1250000298023224,0.125,0.125,0.125,0.125,0.125
2084,,0.5759924540263982,0.0049569360518396275,0.12499946355819702,0.12499946355819702,0.12499946355819702,0.12500372529029846,0.12499947845935822,0.12499946355819702,0.12499946355819702,0.12499946355819702
2085,,0.5738666920847545,-0.0036974343694364748,0.1249999850988388,0.1249999850988388,0.125,0.12500007450580597,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388
2086,,0.5739590049794783,0.0001608482806385205,0.12489121407270432,0.12489119917154312,0.12575958669185638,0.12489242106676102,0.12489209324121475,0.12489119917154312,0.12489119917154312,0.12489119917154312
2087,,0.5749488665854733,0.0017231352929474519,0.1248137578368187,0.1248137578368187,0.12481596320867538,0.12630148231983185,0.12481377273797989,0.1248137578368187,0.1248137578368187,0.1248137578368187
2088,,0.5786255200827396,0.0063743890106326044,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2089,,0.5791088757191751,0.0008350026850240413,0.125,0.125,0.125,0.12500007450580597,0.125,0.125,0.125,0.125
2090,,0.5772923066397413,-0.003141765334346088,0.1249813586473465,0.1249813586473465,0.1249813586473465,0.1249813586473465,0.1249813586473465,0.1249886304140091,0.12512317299842834,0.1249813586473465
2091,,0.5760811806621383,-0.0021001461124043777,0.1199290081858635,0.1199290081858635,0.1199290081858635,0.16049684584140778,0.11992906033992767,0.1199290081858635,0.1199290081858635,0.1199290081858635
2092,,0.5747897186527852,-0.0022443221949761893,0.125,0.125,0.125,0.125,0.1250000149011612,0.125,0.125,0.125
2093,,0.5765717540495154,0.003095529704581692,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2094,,0.579123654027605,0.004416222661668874,0.12490589916706085,0.12490589916706085,0.12490589916706085,0.12490589916706085,0.12490589916706085,0.12490589916706085,0.12565867602825165,0.12490589916706085
2095,,0.579120530381264,-5.3937613209481e-06,0.12494932860136032,0.12494932860136032,0.12494932860136032,0.1249493733048439,0.12535329163074493,0.12494932860136032,0.12494932860136032,0.12495063990354538
2096,,0.5803488462825038,0.0021187560197228573,0.12494009733200073,0.12495756894350052,0.12493044883012772,0.12493055313825607,0.12493043392896652,0.12493043392896652,0.125006303191185,0.12537415325641632
2097,,0.5791018000406326,-0.0021510992756609794,0.05117959529161453,0.05117953568696976,0.05117949843406677,0.39350175857543945,0.051179710775613785,0.05117950960993767,0.05117949843406677,0.29942092299461365
2098,,0.5709577057280839,-0.014163146184630548,0.035709939897060394,0.45850133895874023,0.035709939897060394,0.035709939897060394,0.035709939897060394,0.03652697801589966,0.32642197608947754,0.035709939897060394
2099,,0.5687982218835229,-0.0037893839835789708,0.12479408085346222,0.12479408085346222,0.12479408085346222,0.12479408085346222,0.12479408085346222,0.12479409575462341,0.12644147872924805,0.12479408085346222
2100,,0.565363847860197,-0.006056250005445517,0.060156531631946564,0.06015654653310776,0.060156531631946564,0.060156531631946564,0.5778525471687317,0.060156531631946564,0.06120823323726654,0.060156531631946564
2101,,0.5660398781397686,0.0011950294037208092,0.125,0.125,0.125,0.125,0.1250000149011612,0.125,0.125,0.125
2102,,0.5623611753468394,-0.006520227563400849,0.12302886694669724,0.12302886694669724,0.12302886694669724,0.12302886694669724,0.13879798352718353,0.12302886694669724,0.12302886694669724,0.12302886694669724
2103,,0.565689077123023,0.005900289324038233,0.09218637645244598,0.09218637645244598,0.09218637645244598,0.09220153093338013,0.09218637645244598,0.09218637645244598,0.09218637645244598,0.3546801507472992
2104,,0.5668893842546318,0.002119601638079483,0.12498649954795837,0.12498649954795837,0.12498649954795837,0.12498649954795837,0.125094473361969,0.12498649954795837,0.12498649954795837,0.12498649954795837
2105,,0.5662659405036201,-0.001100367796534077,0.12499986588954926,0.12500090897083282,0.12499986588954926,0.12499986588954926,0.12499986588954926,0.12499986588954926,0.12499988079071045,0.12499986588954926
2106,,0.5653007760991542,-0.0017058908226304085,0.125,0.125,0.125,0.125,0.125,0.125,0.12500007450580597,0.125
2107,,0.567406507621446,0.003718054926185991,0.12499983608722687,0.12500080466270447,0.12499983608722687,0.12499983608722687,0.12499983608722687,0.12499983608722687,0.12500019371509552,0.12499983608722687
2108,,0.5666727476579622,-0.0012940190246090646,0.10526499897241592,0.2486022710800171,0.10526499897241592,0.10526499897241592,0.10526499897241592,0.10526499897241592,0.11980783194303513,0.10526499897241592
2109,,0.5634662743982904,-0.005674491015855782,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2110,,0.5624789828414085,-0.0017537119208396246,0.1249999850988388,0.1249999850988388,0.12500007450580597,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388
2111,,0.5641488741759517,0.002964408428248256,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2112,,0.5634734956275753,-0.0011978808637035554,0.12499995529651642,0.12499995529651642,0.12500028312206268,0.12499995529651642,0.12499995529651642,0.12499995529651642,0.12499995529651642,0.12499995529651642
2113,,0.5641755703925819,0.0012452009705464888,0.12496158480644226,0.12496158480644226,0.1252683848142624,0.12496158480644226,0.12496158480644226,0.12496212124824524,0.12496158480644226,0.12496158480644226
2114,,0.5658160125922714,0.0029034611882306164,0.12499991059303284,0.12499991059303284,0.12499991059303284,0.12500058114528656,0.12499991059303284,0.12499991059303284,0.12499991059303284,0.12499991059303284
2115,,0.5661106750313307,0.0005206387461966093,0.12499988079071045,0.12499988079071045,0.12499988079071045,0.12499988079071045,0.12500081956386566,0.12499988079071045,0.12499988079071045,0.12499988079071045
2116,,0.5664742394797843,0.0006420083055728032,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.12500007450580597,0.1249999850988388,0.1249999850988388,0.1249999850988388
2117,,0.566541525397222,0.0001187731355602779,0.12499956786632538,0.12499956786632538,0.12499956786632538,0.12499956786632538,0.12500303983688354,0.12499956786632538,0.12499956786632538,0.12499956786632538
2118,,0.5672442313020469,0.0012395745680363617,0.12499578297138214,0.12499578297138214,0.12499579787254333,0.12499578297138214,0.12502950429916382,0.12499582767486572,0.12499578297138214,0.12499578297138214
2119,,0.5686891686441022,0.0025440542930636792,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2120,,0.5749256574433866,0.01090673272090603,0.03733215853571892,0.5349640846252441,0.1859501600265503,0.03733215853571892,0.09241367876529694,0.03733215853571892,0.03733215853571892,0.037343431264162064
2121,,0.5761973108852265,0.002209414622289538,0.11934202164411545,0.11934202164411545,0.11934202164411545,0.11934202164411545,0.137679323554039,0.11934202164411545,0.11934202164411545,0.1462685465812683
2122,,0.5779648556239294,0.0030629077469871814,0.12499631941318512,0.1249958872795105,0.1249958872795105,0.1249958872795105,0.12499591708183289,0.1249958872795105,0.12499591708183289,0.12502822279930115
2123,,0.5814345970584265,0.005985429413810538,0.07766059041023254,0.4420854449272156,0.0776626393198967,0.07766053825616837,0.07766075432300568,0.09194900095462799,0.07766053825616837,0.07766054570674896
2124,,0.5821104620202614,0.0011617341891061708,0.12881822884082794,0.07693658769130707,0.40934303402900696,0.07693573832511902,0.07693573832511902,0.07693573832511902,0.07693573832511902,0.07715924829244614
2125,,0.5721007060008794,-0.01734519168263432,0.040816497057676315,0.5917244553565979,0.040816497057676315,0.16292400658130646,0.04126296937465668,0.040816545486450195,0.040816497057676315,0.040822502225637436
2126,,0.5701803655394159,-0.003362293779406814,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2127,,0.5695680544045522,-0.0010744672825291832,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2128,,0.5705974461017291,0.0018056886941678458,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2129,,0.5688425135961,-0.00308034465236303,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2130,,0.5707018051878422,0.0032632223442322725,0.12426489591598511,0.12426489591598511,0.12426489591598511,0.12426489591598511,0.13014568388462067,0.12426489591598511,0.12426489591598511,0.12426489591598511
2131,,0.5718548997388306,0.002018446765056129,0.12499897181987762,0.12500064074993134,0.12499897181987762,0.12499897181987762,0.12499897181987762,0.12499897181987762,0.12500551342964172,0.12499897181987762
2132,,0.5709215848448778,-0.001633416707561692,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2133,,0.5704904960206405,-0.0007553605782891618,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2134,,0.5726011268594163,0.0036928505031626514,0.1251378357410431,0.1249690130352974,0.1250464767217636,0.12497062236070633,0.1249690130352974,0.1249690130352974,0.1249690130352974,0.1249690130352974
2135,,0.5707846990691126,-0.003177281504108359,0.11179709434509277,0.11179709434509277,0.11179831624031067,0.11179709434509277,0.11179709434509277,0.11179709434509277,0.11179709434509277,0.21741919219493866
2136,,0.570527946600415,-0.0004499248720376192,0.10221143811941147,0.10220968723297119,0.10220968723297119,0.10220968723297119,0.144680917263031,0.24204601347446442,0.10222290456295013,0.10220968723297119
2137,,0.5748637928542998,0.007570976488284535,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2138,,0.5793438359064355,0.007763014971317298,0.12500980496406555,0.12499859929084778,0.12499859929084778,0.12499859929084778,0.12499859929084778,0.12499859929084778,0.12499859929084778,0.12499859929084778
2139,,0.5819337951362026,0.00446054148427129,0.12500035762786865,0.12499986588954926,0.1250004768371582,0.12499986588954926,0.12499986588954926,0.12499988079071045,0.12499986588954926,0.12499986588954926
2140,,0.5857443936897555,0.006526818977064668,0.12556764483451843,0.12491879612207413,0.12491884082555771,0.12491879612207413,0.12491879612207413,0.12491879612207413,0.12491949647665024,0.12491879612207413
2141,,0.5838204379169526,-0.003290039946953238,0.08292415738105774,0.08291997015476227,0.08291997015476227,0.08291997015476227,0.08291999250650406,0.08291997015476227,0.08291997015476227,0.41955599188804626
2142,,0.5841761966706546,0.000609177722210314,0.06648267060518265,0.06647167354822159,0.06648021936416626,0.06647167354822159,0.06647167354822159,0.06647167354822159,0.06647167354822159,0.5346786975860596
